,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,0
0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,1
0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,2
0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,3
0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,4
0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,5
0,1.024100570072875,4626.208984375,2149.50390625,-196.42857360839844,eta_1,0,2.120946236134347,4626.208984375,2149.50390625,-196.42857360839844,eta_3_top,0,0.4331853643826971,4811.4,0.0,-479.35,bot,14,0.4331853643826971,4811.4,0.0,-479.35,bot,14,1.387593943370828,4626.208984375,2450.49609375,-196.42857360839844,eta_y_top_stresses,6
0,1.036502734652693,4626.208984375,2149.50390625,-192.3076934814453,eta_1,0,2.3173478526128566,4626.208984375,2149.50390625,-192.3076934814453,eta_3_top,0,0.4558912465293042,4811.4,0.0,-479.35,bot,14,0.4558912465293042,4811.4,0.0,-479.35,bot,14,1.477460889435174,4626.208984375,2450.49609375,-192.3076934814453,eta_y_top_stresses,7
0,1.1548628832743486,4626.208984375,2149.50390625,-208.3333282470703,eta_1,0,2.6118672848132976,4626.208984375,2149.50390625,-208.3333282470703,eta_3_top,0,0.5285960997439488,4811.4,0.0,-479.35,bot,10,0.5285960997439488,4811.4,0.0,-479.35,bot,10,1.615129426563735,4626.208984375,2450.49609375,-208.3333282470703,eta_y_top_stresses,8
0,1.297460779676431,4626.208984375,2149.50390625,-204.5454559326172,eta_1,0,2.9447000966376344,4996.5908203125,2450.49609375,-204.5454559326172,eta_3_top,0,0.5510038665537309,4811.4,0.0,-479.35,bot,10,0.5510038665537309,4811.4,0.0,-479.35,bot,10,1.7734849511707986,4996.5908203125,2149.50390625,-204.5454559326172,eta_y_top_stresses,9
0,1.4000571294378588,4626.208984375,2450.49609375,-204.5454559326172,eta_1,0,2.9591436441786976,4626.208984375,2149.50390625,-204.5454559326172,eta_3_top,0,0.5666904678389232,4811.4,0.0,-479.35,bot,10,0.5666904678389232,4811.4,0.0,-479.35,bot,10,1.7804088896062884,4626.208984375,2450.49609375,-204.5454559326172,eta_y_top_stresses,10
0,1.535132539317943,4626.208984375,2450.49609375,-200.0,eta_1,0,2.9602939680449514,4996.5908203125,2450.49609375,-200.0,eta_3_top,0,0.5880634294926076,4811.4,0.0,-479.35,bot,10,0.5880634294926076,4811.4,0.0,-479.35,bot,10,1.7809582292792032,4996.5908203125,2149.50390625,-200.0,eta_y_top_stresses,11
0,1.6631734175608988,4626.208984375,2450.49609375,-200.0,eta_1,0,3.01802187081187,4626.208984375,2149.50390625,-200.0,eta_3_top,0,0.6144490699925366,4811.4,0.0,-479.35,bot,10,0.6144490699925366,4811.4,0.0,-479.35,bot,10,1.8086594073344933,4626.208984375,2450.49609375,-200.0,eta_y_top_stresses,12
0,1.8005521040613683,4626.208984375,2149.50390625,-194.44444274902344,eta_1,0,2.941297585053027,4626.208984375,2149.50390625,-194.44444274902344,eta_3_top,0,0.6253019713513933,4811.4,0.0,-479.35,bot,10,0.6253019713513933,4811.4,0.0,-479.35,bot,10,1.7718576182934351,4626.208984375,2450.49609375,-194.44444274902344,eta_y_top_stresses,13
0,1.9374746857841174,4626.208984375,2149.50390625,-194.44444274902344,eta_1,0,2.9951960009819016,4626.208984375,2149.50390625,-194.44444274902344,eta_3_top,0,0.6500899460502932,4811.4,0.0,-479.35,bot,9,0.6500899460502932,4811.4,0.0,-479.35,bot,9,1.7977004701469217,4626.208984375,2450.49609375,-194.44444274902344,eta_y_top_stresses,14
