,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,ID
0,1.6351178415825733,106.7539291381836,8974.1826171875,-907.5223388671875,eta_1_x,0,0.4066539985328153,106.7539291381836,8484.5908203125,-907.5223388671875,eta_3_top,220,0
0,2.008142895785608,6996.158203125,217.38143920898438,-425.9380187988281,eta_4_x,0,3.5621586771310887,6513.38916015625,4981.67529296875,-425.9380187988281,eta_3_top,0,1
0,2.2177644805893344,13797.2529296875,3385.2373046875,-483.1415100097656,eta_1_x,0,4.53931403097326,13797.2529296875,1203.868408203125,-483.1415100097656,eta_3_bot,0,2
0,2.2882040181795804,244.87965393066406,179.9754638671875,-706.8345336914062,eta_4_x,0,4.848022763869511,244.87965393066406,3583.05078125,-412.9862365722656,eta_3_top,0,3
0,1.809184920667724,14973.306640625,7813.263671875,-507.858642578125,eta_1_x,0,0.16208054955196746,11085.2744140625,8553.537109375,-507.858642578125,eta_3_top,212,4
0,2.1086553239592916,9588.111328125,3134.581298828125,-800.7657470703125,eta_4_x,0,2.835214086533439,1891.5045166015625,94.55315399169922,-4885.81689453125,eta_3_bot,0,5
0,1.8362840950271042,8287.8505859375,3575.84716796875,-245.24227905273438,eta_1_x,0,1.0385949277853646,8287.8505859375,582.3356323242188,-245.24227905273438,eta_3_bot,0,6
0,1.8185610550554818,245.01406860351562,865.910888671875,-347.8594970703125,eta_4_x,0,2.469836522892238,245.01406860351562,865.910888671875,-347.8594970703125,eta_3_bot,0,7
0,1.6318475654111364,7842.62890625,7343.0478515625,-624.8566284179688,eta_1_x,0,3.1481276210812914,7842.62890625,11176.923828125,-624.8566284179688,eta_3_bot,0,8
0,1.5712482330669961,10886.861328125,14898.2333984375,-1498.2811279296875,eta_4_x,0,1.7924282563129323,11364.05078125,14898.2333984375,-1103.7188720703125,eta_3_bot,0,9
0,4.366471446276514,2295.50634765625,94.27334594726562,-4534.80419921875,eta_4_x,0,4.882583470183366,1993.3896484375,94.27334594726562,-4142.2587890625,eta_3_bot,0,10
0,1.822865085503203,237.65382385253906,11840.240234375,-590.736572265625,eta_4_x,0,3.8360624961413006,237.65382385253906,11840.240234375,-590.736572265625,eta_3_bot,0,11
0,1.551868359137664,6544.490234375,15020.9658203125,-2058.756591796875,eta_4_x,0,3.378755623935342,6544.490234375,436.5060729980469,-1382.9224853515625,eta_3_bot,0,12
0,1.8821096767708678,4645.83251953125,5755.3017578125,-250.70176696777344,eta_4_x,0,3.6459797162714334,4645.83251953125,3138.910400390625,-250.70176696777344,eta_3_top,0,13
0,1.7944602174196116,122.36597442626953,65.00896453857422,-2984.0556640625,eta_1_x,0,0.7079240872139448,122.36597442626953,65.00896453857422,-4792.00146484375,eta_3_bot,56,14
0,1.9646395917393231,12725.3486328125,137.5369873046875,-226.02349853515625,eta_4_x,0,2.838542409600493,12725.3486328125,2481.34619140625,-226.02349853515625,eta_3_top,0,15
0,1.7644132947529463,571.156982421875,14343.66015625,-1124.98828125,eta_4_x,0,3.9493738790146766,571.156982421875,7705.2509765625,-1124.98828125,eta_3_top,0,16
0,2.004111353110867,15982.921875,16499.912109375,-1787.716064453125,eta_4_x,0,1.7572793328261256,16645.966796875,16499.912109375,-1162.1639404296875,eta_3_bot,0,17
0,1.8476040818861272,358.5682067871094,15183.5400390625,-534.6563720703125,eta_4_x,0,2.578158789528724,358.5682067871094,14196.306640625,-534.6563720703125,eta_3_bot,0,18
0,2.095169131933538,9692.8134765625,2659.1220703125,-395.0710144042969,eta_1_x,0,4.326025182669253,9692.8134765625,2659.1220703125,-395.0710144042969,eta_3_top,0,19
0,1.9886107945850828,4417.01806640625,13228.62109375,-664.0333251953125,eta_4_x,0,1.6857380747350879,4417.01806640625,7214.818359375,-664.0333251953125,eta_3_top,0,20
0,1.9997679237969566,3866.5390625,14441.90234375,-740.8161010742188,eta_4_x,0,2.026163559111944,3866.5390625,7389.53662109375,-740.8161010742188,eta_3_top,0,21
0,1.846760641082913,4223.89111328125,575.9915161132812,-243.64947509765625,eta_4_x,0,1.3555560890851734,4223.89111328125,4563.111328125,-243.64947509765625,eta_3_top,0,22
0,2.07522562718442,9727.357421875,2710.796142578125,-407.1041259765625,eta_1_x,0,4.2179462788401665,9727.357421875,2710.796142578125,-407.1041259765625,eta_3_top,0,23
0,2.169700217972796,178.4217987060547,4695.51171875,-1076.282470703125,eta_1_x,0,0.790221363203867,178.4217987060547,4118.76708984375,-1076.282470703125,eta_3_top,24,24
0,1.9660011961187223,8025.6025390625,5883.74560546875,-932.4658203125,eta_1_x,0,2.6712136496636196,8025.6025390625,5883.74560546875,-932.4658203125,eta_3_top,0,25
0,1.6990457875360272,209.5277557373047,5109.943359375,-741.3603515625,eta_1_x,0,3.146072389699153,209.5277557373047,9406.3876953125,-1011.9015502929688,eta_3_bot,0,26
0,1.8514274252637835,4800.54150390625,7448.33349609375,-304.1242980957031,eta_4_x,0,4.101960320752818,6226.71630859375,3563.315185546875,-304.1242980957031,eta_3_top,0,27
0,1.8552556833372862,199.18150329589844,13256.572265625,-805.6171875,eta_4_x,0,4.713524112891134,199.18150329589844,199.21690368652344,-1858.8153076171875,eta_3_bot,0,28
0,0.939176766559343,2802.085693359375,11062.2763671875,-487.571533203125,eta_4_x,40,0.001994616495124565,13985.732421875,225.39576721191406,-4022.931396484375,eta_3_bot,464,29
0,0.0,,,,,,0.0,,,,,,30
0,2.0018782542349816,13017.2314453125,70.98086547851562,-4733.373046875,eta_4_x,0,2.1509183958133145,13017.2314453125,70.98086547851562,-4451.76708984375,eta_3_bot,0,31
0,3.726509469501028,170.16871643066406,8105.6279296875,-1379.654541015625,eta_4_x,0,4.849120891578914,170.16871643066406,8105.6279296875,-1379.654541015625,eta_3_bot,0,32
0,1.7495885386146333,8865.00390625,414.1703796386719,-165.79360961914062,eta_4_x,0,0.1929781000763741,7288.67333984375,2755.986572265625,-165.79360961914062,eta_3_top,223,33
0,1.6544648537297155,332.8227233886719,6820.3857421875,-488.0450744628906,eta_1_x,0,3.216154500895541,332.8227233886719,297.61578369140625,-488.0450744628906,eta_3_bot,0,34
0,2.0938545048655377,434.01690673828125,13256.544921875,-710.4315185546875,eta_4_x,0,2.0316309111094397,434.01690673828125,14178.4248046875,-710.4315185546875,eta_3_bot,0,35
0,1.5044470632752007,8878.7158203125,10123.0712890625,-346.1193542480469,eta_4_x,0,0.7733864610961589,8878.7158203125,5219.29541015625,-346.1193542480469,eta_3_top,16,36
0,1.8410531594173856,175.6656951904297,581.5824584960938,-244.78811645507812,eta_4_x,0,1.8088408331133683,175.6656951904297,155.8345489501953,-244.78811645507812,eta_3_bot,0,37
0,1.9293514193673584,386.5467834472656,15816.134765625,-1411.9595947265625,eta_4_x,0,0.36457475244167203,386.5467834472656,15816.134765625,-893.554443359375,eta_3_bot,142,38
0,1.5945997769462508,450.16064453125,6696.0869140625,-1110.221923828125,eta_1_x,0,2.695058786064432,450.16064453125,6696.0869140625,-1110.221923828125,eta_3_top,0,39
0,1.64710805439508,239.40402221679688,150.51963806152344,-5186.8779296875,eta_4_x,0,3.9152376910359403,3309.61669921875,150.51963806152344,-4765.46923828125,eta_3_bot,0,40
0,1.900036932921407,9983.5361328125,2691.51708984375,-202.302734375,eta_1_x,0,2.9322657137697723,9983.5361328125,3068.40673828125,-202.302734375,eta_3_top,0,41
0,1.2822147978914533,312.29547119140625,5895.4443359375,-732.227294921875,eta_1_x,0,0.019828596594097976,7755.52880859375,5895.4443359375,-732.227294921875,eta_3_top,178,42
0,1.9962074279044093,7253.181640625,156.42689514160156,-218.52685546875,eta_4_x,0,0.2131150298993484,7253.181640625,3884.697998046875,-218.52685546875,eta_3_top,192,43
0,1.9222825540972357,4576.73974609375,12606.5283203125,-1151.5135498046875,eta_4_x,0,0.3614617486398583,343.876708984375,13991.03515625,-3726.898193359375,eta_3_top,48,44
0,2.2267607583929805,5149.72216796875,5994.943359375,-241.06324768066406,eta_4_x,0,3.3183470611834074,5149.72216796875,2868.0068359375,-241.06324768066406,eta_3_top,0,45
0,1.589271319245628,17762.078125,6018.005859375,-996.791015625,eta_1_x,0,2.0147038361636933,13637.216796875,6018.005859375,-996.791015625,eta_3_top,0,46
0,1.7877550129666069,11677.3330078125,9022.28515625,-1588.119140625,eta_4_x,0,3.4519158196297965,7989.65673828125,9022.28515625,-1287.1048583984375,eta_3_bot,0,47
0,1.9979349076733686,363.5789489746094,15371.7587890625,-2028.6041259765625,eta_4_x,0,4.2329088834170285,363.5789489746094,444.04290771484375,-2028.6041259765625,eta_3_bot,0,48
0,1.8863863091921371,250.76589965820312,4354.80908203125,-567.0371704101562,eta_1_x,0,4.230935784963391,250.76589965820312,3819.912841796875,-567.0371704101562,eta_3_top,0,49
0,1.827013233691132,7339.57666015625,2544.509765625,-297.564453125,eta_1_x,0,2.512838785537815,8239.9296875,62.98637008666992,-4750.3896484375,eta_3_bot,0,50
0,1.8431804162080778,12213.3505859375,10239.5068359375,-1448.61474609375,eta_4_x,0,4.339538423931044,12213.3505859375,10239.5068359375,-1448.61474609375,eta_3_bot,0,51
0,1.7685923463817184,324.6064147949219,11156.7568359375,-605.5968017578125,eta_4_x,0,2.6525322548757058,324.6064147949219,5401.71875,-605.5968017578125,eta_3_top,0,52
0,2.149815994647183,400.0286865234375,14767.5087890625,-3778.815673828125,eta_1_x,0,2.96014094789156,400.0286865234375,7103.10546875,-609.5233764648438,eta_3_top,0,53
0,2.041577007337073,311.53363037109375,11289.396484375,-523.3236083984375,eta_4_x,0,2.8992296030134668,311.53363037109375,6710.8115234375,-523.3236083984375,eta_3_top,0,54
0,2.1349110811149044,201.17726135253906,10767.6328125,-488.66552734375,eta_4_x,0,2.2273090108818745,201.17726135253906,5509.5107421875,-488.66552734375,eta_3_top,0,55
0,0.0,,,,,,0.0,,,,,,56
0,1.9985441851990242,8537.2216796875,5275.67333984375,-623.5084228515625,eta_1_x,0,0.37897955127244126,8537.2216796875,5275.67333984375,-623.5084228515625,eta_3_top,188,57
0,0.0,,,,,,0.0,,,,,,58
0,1.7258136603799532,9038.595703125,6827.95556640625,-272.5150451660156,eta_4_x,0,3.3158098814395935,6691.595703125,3266.5234375,-272.5150451660156,eta_3_top,0,59
0,1.9937103330785524,5940.3671875,6265.751953125,-1109.24365234375,eta_1_x,0,5.0925930986389885,4522.919921875,13097.02734375,-1312.196533203125,eta_3_bot,0,60
0,2.1812882630997015,4651.130859375,3731.41943359375,-968.595703125,eta_1_x,0,5.351179825462372,4651.130859375,3731.41943359375,-968.595703125,eta_3_top,0,61
0,1.7124081392690336,122.1905746459961,2488.332275390625,-721.1709594726562,eta_1_x,0,3.4977058974966884,122.1905746459961,5652.138671875,-1175.2564697265625,eta_3_bot,0,62
0,1.9232420276171927,228.30059814453125,11133.25390625,-1184.2364501953125,eta_4_x,0,0.5128536854310651,3012.689453125,11133.25390625,-1184.2364501953125,eta_3_bot,120,63
0,2.1358683637281444,6144.95361328125,63.96785354614258,-3429.9990234375,eta_1_x,0,1.0262070170395865,6144.95361328125,63.96785354614258,-5106.8076171875,eta_3_bot,0,64
0,2.5906546747983326,1255.4324951171875,12077.2724609375,-1646.1531982421875,eta_4_x,0,2.7554636037055014,148.32427978515625,12077.2724609375,-1212.61279296875,eta_3_bot,0,65
0,1.6003076763415818,15258.703125,3517.82568359375,-319.7203063964844,eta_1_x,0,5.170478624738521,15258.703125,230.25682067871094,-319.7203063964844,eta_3_bot,0,66
0,2.110532966611246,119.89601135253906,4320.88671875,-297.2059326171875,eta_4_x,0,1.7617711599761923,119.89601135253906,82.62492370605469,-5005.07861328125,eta_3_bot,0,67
0,1.7725588225615498,8715.70703125,529.9234619140625,-202.06275939941406,eta_4_x,0,1.614396275471101,8715.70703125,529.9234619140625,-202.06275939941406,eta_3_bot,0,68
0,2.047637575259032,14559.994140625,4299.8642578125,-796.5929565429688,eta_1_x,0,5.443484738877883,13996.3173828125,4299.8642578125,-796.5929565429688,eta_3_top,0,69
0,2.1862225951441183,13246.20703125,216.68026733398438,-310.93536376953125,eta_4_x,0,3.7447800048150652,13246.20703125,2883.8505859375,-310.93536376953125,eta_3_top,0,70
0,2.3609122805472627,182.50924682617188,9725.892578125,-2145.12841796875,eta_1_x,0,4.389611994565578,182.50924682617188,9224.439453125,-486.91552734375,eta_3_bot,0,71
0,2.1735592740651644,141.0764617919922,157.55917358398438,-222.88645935058594,eta_4_x,0,0.3745569094066825,141.0764617919922,3610.743408203125,-222.88645935058594,eta_3_top,93,72
0,1.9172662417137802,6354.58203125,4597.68310546875,-657.5675048828125,eta_1_x,0,3.6720028350300624,6354.58203125,8489.25390625,-926.0067749023438,eta_3_bot,0,73
0,2.073121663617712,227.1621856689453,13284.8271484375,-449.26593017578125,eta_4_x,0,2.0757433627056883,227.1621856689453,148.96206665039062,-650.756591796875,eta_3_bot,0,74
