,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,4.092063148705982,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,13.541287889539138,9642.4013671875,5240.0,-3915.376953125,eta_3_bot,0,0.5522478870404951,9536.400000000001,178.20000000000005,0.0,bot,27,2.075201538986834,9536.400000000001,5221.8,0.0,bot,0,7.030364883955689,9642.4013671875,5240.0,-3915.376953125,eta_y_bot_stresses,0
0,4.092647699197248,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,13.900054115151255,9642.4013671875,5245.71435546875,-3915.376953125,eta_3_bot,0,0.5570716791533278,9536.400000000001,178.20000000000005,0.0,bot,27,2.0218882411022108,9536.400000000001,5221.8,0.0,bot,0,7.209497629514723,9642.4013671875,5245.71435546875,-3915.376953125,eta_y_bot_stresses,1
0,4.094846123673689,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,14.026532788188558,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5597310419773139,9536.400000000001,178.20000000000005,0.0,bot,27,1.9934381409551607,9536.400000000001,5221.8,0.0,bot,0,7.272657908143444,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,2
0,4.0956946468441275,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,14.20181585734093,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5627894382294877,9536.400000000001,178.20000000000005,0.0,bot,27,1.9584642113956634,9536.400000000001,5221.8,0.0,bot,0,7.360181501883324,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,3
0,4.097868016155706,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,14.375677627576742,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5661631372911624,9536.400000000001,178.20000000000005,0.0,bot,27,1.9277219651356858,9536.400000000001,5221.8,0.0,bot,0,7.447002262879079,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,4
0,4.097978822851421,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,14.560691921212326,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5688264465197694,9536.400000000001,178.20000000000005,0.0,bot,27,1.8951662394205806,9536.400000000001,5221.8,0.0,bot,0,7.539393875122287,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,5
0,4.098913363099064,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,14.755824721713054,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5710257642296894,9536.400000000001,178.20000000000005,0.0,bot,27,1.866806689874172,9536.400000000001,5221.8,0.0,bot,0,7.636843115433495,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,6
0,4.0994299361190025,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,14.957409417907042,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5735083117199943,9536.400000000001,178.20000000000005,0.0,bot,27,1.8390925144110986,9536.400000000001,5221.8,0.0,bot,0,7.737516246223485,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,7
0,4.098475323010657,9642.4013671875,2438.801513671875,-1129.4117431640625,eta_1,0,15.163147784005583,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5756427035453702,9536.400000000001,178.20000000000005,0.0,bot,27,1.8120339603867468,9536.400000000001,5221.8,0.0,bot,0,7.840270627914269,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,8
0,4.0991303709051765,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,15.37986720126585,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5777533840543794,9536.400000000001,178.20000000000005,0.0,bot,27,1.7871447362060209,9536.400000000001,5221.8,0.0,bot,0,7.948518697518904,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,9
0,4.098829904676202,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,15.601413704080112,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5795789788966224,9536.400000000001,178.20000000000005,0.0,bot,27,1.7627921037674483,9536.400000000001,5221.8,0.0,bot,0,8.059173600065748,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,10
0,4.0982763306953505,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,15.830883943670928,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.5812195125031863,9536.400000000001,178.20000000000005,0.0,bot,27,1.7395877956973334,9536.400000000001,5221.8,0.0,bot,0,8.173790353225641,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,11
0,4.098271293166007,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,16.071332924219067,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.583164944330749,9536.400000000001,178.20000000000005,0.0,bot,27,1.7188916297654,9536.400000000001,5221.8,0.0,bot,0,8.29389287799661,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,12
0,4.097394636856971,9642.4013671875,2226.798583984375,-1129.4117431640625,eta_1,0,16.316912550702842,9642.4013671875,5247.05859375,-3915.376953125,eta_3_bot,0,0.584407566343149,9536.400000000001,178.20000000000005,0.0,bot,27,1.696203243575388,9536.400000000001,5221.8,0.0,bot,0,8.416564870312476,9642.4013671875,5247.05859375,-3915.376953125,eta_y_bot_stresses,13
