,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,ID
0,1.8070917653063836,1490.82568359375,125.52696990966797,-152.94117736816406,eta_4_x,0,0.8493698440558936,1490.82568359375,125.52696990966797,-152.94117736816406,eta_3_bot,39,0
0,1.8441028900634397,1418.609130859375,125.52696990966797,-206.6985626220703,eta_4_x,0,1.5014770769986556,1418.609130859375,125.52696990966797,-206.6985626220703,eta_3_bot,0,1
0,2.63449274064423,169.46141052246094,2876.669189453125,-258.2995910644531,eta_1_x,0,2.1836003985927235,632.4385986328125,2523.330810546875,-258.2995910644531,eta_3_top,0,2
0,3.0686540483072235,225.94854736328125,1975.9962158203125,-310.1754455566406,eta_1_x,0,2.7221747115490884,225.94854736328125,1975.9962158203125,-310.1754455566406,eta_3_top,0,3
0,3.609217448797688,225.94854736328125,1975.9962158203125,-362.2290954589844,eta_1_x,0,3.4572069648158092,225.94854736328125,1975.9962158203125,-362.2290954589844,eta_3_top,0,4
0,4.105462520907564,225.94854736328125,1975.9962158203125,-408.6687316894531,eta_1_x,0,3.9587638340896634,225.94854736328125,152.94117736816406,-1134.635986328125,eta_3_bot,0,5
0,4.76162230460448,225.94854736328125,2506.003662109375,-470.27862548828125,eta_1_x,0,4.459806192687939,225.94854736328125,152.94117736816406,-1187.2669677734375,eta_3_bot,0,6
0,5.254797881595459,225.94854736328125,1975.9962158203125,-518.2662353515625,eta_1_x,0,4.892789057384764,225.94854736328125,152.94117736816406,-1239.8990478515625,eta_3_bot,0,7
0,5.818064525436259,225.94854736328125,2506.003662109375,-566.2538452148438,eta_1_x,0,5.290813872724315,225.94854736328125,5247.05859375,-800.9749755859375,eta_3_bot,0,8
0,6.3919216680090996,225.94854736328125,1975.9962158203125,-614.2415161132812,eta_1_x,0,5.745560908885763,225.94854736328125,5247.05859375,-1345.1619873046875,eta_3_bot,0,9
0,7.024585271346392,225.94854736328125,2506.003662109375,-683.59130859375,eta_1_x,0,6.2799419426278345,225.94854736328125,5247.05859375,-1397.7940673828125,eta_3_bot,0,10
0,7.597826244475038,225.94854736328125,1975.9962158203125,-733.126953125,eta_1_x,0,6.788371953457809,225.94854736328125,5247.05859375,-958.8690185546875,eta_3_bot,0,11
0,8.18046994006798,225.94854736328125,1975.9962158203125,-782.6625366210938,eta_1_x,0,7.301073371777588,225.94854736328125,5247.05859375,-1503.0570068359375,eta_3_bot,0,12
0,8.732093635235628,225.94854736328125,1975.9962158203125,-832.1981201171875,eta_1_x,0,7.791060657587759,225.94854736328125,5247.05859375,-1064.1329345703125,eta_3_bot,0,13
0,9.315886499828977,225.94854736328125,1975.9962158203125,-881.7337646484375,eta_1_x,0,8.319412263430046,225.94854736328125,5247.05859375,-1608.320068359375,eta_3_bot,0,14
0,9.887851507210488,225.94854736328125,2506.003662109375,-931.2693481445312,eta_1_x,0,8.836556817647736,225.94854736328125,5247.05859375,-1660.9520263671875,eta_3_bot,0,15
0,9.64939938082268,225.94854736328125,2506.003662109375,-980.804931640625,eta_1_x,0,10.103478630656529,225.94854736328125,5247.05859375,-1713.5830078125,eta_3_bot,0,16
0,10.38510410927157,225.94854736328125,2506.003662109375,-1030.340576171875,eta_1_x,0,10.410045093774437,225.94854736328125,5247.05859375,-1766.2149658203125,eta_3_bot,0,17
0,11.100110410834871,225.94854736328125,2506.003662109375,-1079.876220703125,eta_1_x,0,10.755133120592301,225.94854736328125,5247.05859375,-1327.2900390625,eta_3_bot,0,18
0,11.78801767681026,225.94854736328125,2506.003662109375,-1129.4117431640625,eta_1_x,0,11.156891200162354,225.94854736328125,5247.05859375,-1379.9219970703125,eta_3_bot,0,19
