,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,eta_min_c,eta_min_s,eta_min_shear
3740,6940.623153547203,15180.677464226605,557.2886239120969,644.3553476047928,4053.013733261051,22.64508941078089,10.757056903926127,27.157664094356505,164.61952408877812,16.307645505390926,25.14220977826772,342.3790831292713,28.2240440359664,0.4803006915100878,18.717206912902768,1324.042156238021,7.961007072282602,1.18028348032554,1.0996732733234496
3741,4375.824766839634,14979.7920754246,672.1803395333856,1059.7215395508604,3429.500233654365,18.903932868877128,23.52246352580849,22.195664755681875,108.01832342716096,18.04693327762553,12.359800953538688,350.4454408171931,48.25062497993426,0.2192650732181703,-4.590225536711628,1463.1328099587913,68.12232917142005,18.12529874170454,4.639315981250589
3742,12246.07334860379,7306.593994347225,963.0442105001204,750.280951154751,2252.9855700777653,17.519128968107346,25.17716966433064,27.78255065499925,448.3614625631136,25.74767204492419,17.109969781689962,349.35257643007736,30.678984381445662,0.358031716098419,10.748433545557845,1431.7113158651025,1.973862459343352,0.9997918569088722,0.1018943621099416
3743,2687.0591171742926,16458.01609394083,975.7693181437724,446.939347959672,3506.0676831831483,11.68783679498138,10.28945275333906,11.673777821601488,469.4437574978022,29.23997595093326,14.251074697426674,356.4733861416058,45.59753279529173,0.3748592587051623,-46.68515044926599,313.61112102752656,24.06392070891758,1.5110866431770118,3.588483173793344
3744,3535.920163987518,5591.900056628994,337.662612916094,723.8584587431607,3189.343357556927,22.515979823192712,19.35849113408176,22.779281346487444,404.7493943649257,23.39948668378156,11.11958898986348,437.0550074041168,42.84998644891493,0.8650688928552488,18.86035612045876,1264.5900180074395,14.491488028193666,2.3312549128191384,2.3436889307587587
3745,2344.1364234479065,12502.648562319571,225.03761315039463,874.0662424020935,3582.223200332039,13.789997894560068,16.129328128337796,25.766663184051588,433.5946434220351,20.2817527071752,29.232508989303,461.34347342474257,46.179738330986005,0.7233035510951328,-49.33594794350545,1295.7279932277042,27.38050293171238,4.064292065840555,2.9141699570172817
3746,11485.189657444478,9933.867627891024,716.1156106976706,525.9083938150334,4369.276051151626,26.29258112888361,17.933176676134106,23.21176817676399,122.8281739030044,27.16119111995436,21.129119740327507,185.08483700053424,25.11954719889736,0.8044761860242947,5.426234005267908,619.599561679775,2.491919032901777,1.0721818066226383,0.3601820297934681
3747,7675.9299840177155,9261.770328498984,667.2053476402557,581.4138420779256,3831.801436771681,11.958048810326623,15.588652037608584,26.5043082607474,267.5065401981374,19.817662058997968,10.979151788485876,229.96404109777248,49.813151021469295,0.3216124736342426,47.387146945948416,642.1523479661403,3.8617225715581744,0.9998517109125258,0.4621370719043563
3748,7435.932419099131,4863.4287338162085,889.530518814788,762.3983343692162,4832.798999854342,24.903082543281705,17.899345117373684,13.717824050846357,251.76587682383712,24.833633864336942,13.98567325834028,406.2932634118093,46.23212265398445,0.3377814944345366,-8.564220185850182,1475.6352274695553,18.70093166862388,2.092348405416649,2.06367908200286
3749,5318.20459261324,3424.703088242051,897.5115416669985,709.4850868624424,3863.5454439113896,23.389606286178363,22.36853610450093,19.616337160487,142.98791134845197,19.64075212471901,10.104169183953644,398.763994941769,25.777554117499303,0.5818579989140273,-21.933256099762826,928.9724126299716,25.10691912830612,2.988231262589209,4.7125719362178735
3750,15684.865505545622,7279.945961339228,621.8094578497714,739.4137481115708,3303.5398677238027,21.95532587805001,23.749367562094108,28.392611770372845,296.6675240180133,27.87211269062852,12.8041460802305,146.7093980610412,42.89819270721027,0.3702483360988589,-19.77322414182383,347.89318663964514,0.747247783858455,0.9970753393029224,0.021537411107987
3751,4228.737977207792,18613.35872135853,426.1172419439463,375.5689795998017,3780.92903642152,28.187005992354624,11.506285584337164,10.220888657281192,341.17213824316855,27.79944320686177,11.898086847075788,241.05629251258696,43.22267452717712,0.379275294537113,6.550499162633386,896.5930326479536,11.93181636218339,1.059370649733931,1.6625327502040226
3752,4237.572805281619,19442.72082778254,749.0162567397289,1160.66293714343,2831.570816640066,27.80137016241819,10.41582510721684,15.186175240535531,204.9233141728501,28.647751846125995,13.753980044576036,333.6916211790327,27.71565834805698,0.2465479496134599,-17.754794470880285,1219.2542034098328,66.89961487500705,7.34290127791788,5.923836570519947
3753,3180.3813393818364,4128.580782622199,840.5902232200095,218.6015240229109,4944.164966834075,22.68035625295342,15.983324769085286,18.27865158746973,114.27567686126172,12.334882039321869,25.470572734230807,168.29055628660836,47.2889366742039,0.2419800843204786,-47.82594568524257,388.0572409609576,0.5331691188081152,1.008605588222048,0.1344858007094182
3754,5878.114570037949,7764.369250501815,662.8763555799032,439.6805059967736,4013.7546526715632,17.439706928573493,17.72776531308719,14.39977216689266,145.37609226005696,10.837116450284492,16.64584221778107,181.46141091278488,47.97875193888216,0.2918014416150503,16.093853541656244,350.9248333370651,11.736443571946852,2.199560704199841,0.6290711206807729
3755,8385.952978248275,5816.612671917361,632.7401134608909,570.6058876271275,4373.6102351123845,21.98595819570115,18.8532669624469,19.22798411664425,434.878702139135,14.948499967926235,22.71057591877007,411.1958359005516,45.72925509959123,0.3094751127189618,-39.89403200802472,844.7719431646738,8.827424305223621,1.062677779570049,1.384118678408455
3756,2870.6169570187017,19727.24096619424,354.40922314060595,694.6919617502673,4672.832213056447,27.498580781357028,26.02585040887174,15.818011877792976,227.1196289485715,25.739975933836284,28.58841211334466,224.8845668462444,43.60623688261853,0.7591367610332532,-6.1159457924742,1337.8417173107462,19.78349025687353,5.528446174873078,2.9950537469407634
3757,12480.252123437542,5485.43068706988,965.4389592012876,1066.779824350834,2957.430758959481,27.15691536886789,23.356269949183563,20.872204487735207,352.2778219380935,26.83723829799513,19.51413952385533,244.66225812029504,36.271286784789424,0.553143425968955,19.49324794346813,1066.0316850024724,5.480541277435215,1.0770997714994388,0.4810852196372696
3758,3791.9772507123207,19529.42297983381,651.1301686666179,268.8783176081764,2635.9575035836942,13.884217414441393,23.765081273219504,29.66003951614018,421.5975061869982,25.650096779986075,12.258289076824818,217.0054896026925,42.08793574727351,0.6296900058270839,9.589535583685064,468.3683230203762,14.642129989311291,2.3099201133248832,2.970182845530849
