,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,1.796611615057052,9487.2041015625,188.2904510498047,-350.0,eta_4,0,3.567702325929118,9487.2041015625,2506.003662109375,-350.0,eta_3_top,0,0.6557414722977148,9169.2,445.5,0.0,bot,3,2.0746337114232736,9487.2041015625,2506.003662109375,-350.0,eta_y_top_stresses,0
0,1.832727679493892,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,3.938570935280167,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.7654482470417951,9169.2,445.5,0.0,bot,2,2.255662751227706,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,1
0,2.156953487508884,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,4.175494143053203,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.8366753155511634,9169.2,445.5,0.0,bot,2,2.3717775710477076,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,2
0,2.591889863664363,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,4.4006914322713895,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.9020833305368953,9169.2,445.5,0.0,bot,1,2.4824082723513614,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,3
0,3.068933464140129,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,4.6199157084851326,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.9629604651862281,9169.2,445.5,0.0,bot,1,2.5903126961731857,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,4
0,3.588066787156241,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,4.833613390280185,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,1.0187024378985015,9169.2,445.5,0.0,bot,0,2.6956638689949126,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,5
0,3.7372786694612743,9487.2041015625,1975.9962158203125,-352.941162109375,eta_1,0,5.0430076527049685,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,1.0691812135246932,9169.2,445.5,0.0,bot,0,2.7990306437108448,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,6
0,3.888185592989685,9487.2041015625,1975.9962158203125,-352.941162109375,eta_1,0,5.452103299420337,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,1.153455444891821,9169.2,445.5,0.0,bot,0,3.0013059027736606,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,7
0,4.008741323943736,9487.2041015625,1975.9962158203125,-352.941162109375,eta_1,0,5.463472191493932,9487.2041015625,152.94117736816406,-1123.530517578125,eta_3_bot,0,1.2213555462292291,9169.2,445.5,0.0,bot,0,3.0070313035510066,9487.2041015625,152.94117736816406,-1123.530517578125,eta_y_bot_stresses,8
