,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,1.7682275656449882,9487.2041015625,1975.9962158203125,-360.0,eta_1,0,2.3634384003884983,8851.1953125,2506.003662109375,-360.0,eta_3_top,0,0.32168769024213145,9169.2,445.5,0.0,bot,9,1.5018530914861514,8851.1953125,1975.9962158203125,-360.0,eta_y_top_stresses,0
0,1.772625012425226,9487.2041015625,1975.9962158203125,-352.941162109375,eta_1,0,2.843949919613935,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.4622363261062312,9169.2,445.5,0.0,bot,5,1.727982964344464,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,1
0,1.8111272011761714,9487.2041015625,1975.9962158203125,-352.941162109375,eta_1,0,3.3878865144032124,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.6104125751852865,9169.2,445.5,0.0,bot,3,1.9883585595253597,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,2
0,1.8284454451884322,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,3.73922213444826,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.6947902807060752,9169.2,445.5,0.0,bot,3,2.158242288861678,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,3
0,1.840142775292237,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,3.8579723560028363,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.7374260401121262,9169.2,445.5,0.0,bot,3,2.216215770179219,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,4
0,1.9280601008561915,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,3.9632867625906254,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.7712460760639772,9169.2,445.5,0.0,bot,2,2.26773646596406,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,5
0,2.041373686836323,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,4.072640332982368,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.8050065038788522,9169.2,445.5,0.0,bot,2,2.3213160648621156,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,6
0,2.272935585148716,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,4.277218443416737,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.8672496270040908,9169.2,445.5,0.0,bot,1,2.4217432229009965,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,7
0,2.5036685444124154,9487.2041015625,188.2904510498047,-352.941162109375,eta_4,0,4.473447797877778,9487.2041015625,2506.003662109375,-352.941162109375,eta_3_top,0,0.9246912911971413,9169.2,445.5,0.0,bot,1,2.518268359752861,9487.2041015625,2506.003662109375,-352.941162109375,eta_y_top_stresses,8
