,mu_min_s,x_s,y_s,z_s,GP_count_s,mu_min_c,x_c,y_c,z_c,GP_count_c
0,1.6638482117638844,1716.7742919921875,152.94117736816406,-379.9219970703125,0,1.4565385415071712,1182.17431640625,5274.47314453125,-152.94117736816406,0
0,2.1945004291714554,225.94854736328125,152.94117736816406,-679.9219970703125,0,6.727413236658338,225.94854736328125,1975.9962158203125,-455.8823547363281,0
0,6.247021767106805,225.94854736328125,152.94117736816406,-979.9219970703125,0,20.26420685159223,225.94854736328125,1975.9962158203125,-752.941162109375,0
