,ID,d2_plate,L,b1,t_p,t_w,h_w,alpha_l,h_v,l_v,oo,uu,d4_plate,d3_plate,d1_plate,s_plate,d4_walls,d3_walls,d2_walls,d1_walls,s_walls,fcc,fsy,fsu_fac,esu,s1,beta1,s2,beta2,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,ecu,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses
0,0,10.0,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,3.476489288477888,2189.211669921875,2227.558837890625,-340.0,eta_2,0,17.039799898856412,2189.211669921875,167.36929321289062,-340.0,eta_3_bot,0,1.78712932702611,2475.0,396.0,0.0,bot,0,2.9638441956872894,2475.0,4404.0,0.0,bot,0,8.78165651451137,2189.211669921875,167.36929321289062,-340.0,eta_y_bot_stresses
1,1,11.428571428571429,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,4.149957412341343,2189.211669921875,2227.558837890625,-342.8571472167969,eta_2,0,17.698862896319145,2189.211669921875,167.36929321289062,-342.8571472167969,eta_3_bot,0,1.7871960710447417,2475.0,396.0,0.0,bot,0,2.9616722050171767,2475.0,4404.0,0.0,bot,0,9.111114797398503,2189.211669921875,167.36929321289062,-342.8571472167969,eta_y_bot_stresses
2,2,12.857142857142858,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,4.706333885075627,2189.211669921875,2227.558837890625,-337.5,eta_2,0,17.27739033390282,2189.211669921875,167.36929321289062,-337.5,eta_3_bot,0,1.793948585439631,2475.0,396.0,0.0,bot,0,2.9780161379081656,2475.0,4404.0,0.0,bot,0,8.89993652895703,2189.211669921875,167.36929321289062,-337.5,eta_y_bot_stresses
3,3,14.285714285714285,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,5.600199710554069,2189.211669921875,2227.558837890625,-344.8275756835937,eta_2,0,18.483170688351382,2189.211669921875,167.36929321289062,-344.8275756835937,eta_3_bot,0,1.8028242073502825,2475.0,396.0,0.0,bot,0,2.9868745736094207,2475.0,4404.0,0.0,bot,0,9.502626119446631,2189.211669921875,167.36929321289062,-344.8275756835937,eta_y_bot_stresses
4,4,15.714285714285715,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,6.206448335794561,2189.211669921875,2227.558837890625,-338.4615478515625,eta_2,0,17.96097515508023,2189.211669921875,167.36929321289062,-338.4615478515625,eta_3_bot,0,1.7928006864669126,2475.0,396.0,0.0,bot,0,2.974017717262135,2475.0,4404.0,0.0,bot,0,9.241796302551087,2189.211669921875,167.36929321289062,-338.4615478515625,eta_y_bot_stresses
5,5,17.142857142857142,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,6.956963731559182,2189.211669921875,2227.558837890625,-333.3333435058594,eta_2,0,17.495669295216654,2189.211669921875,1756.4410400390625,-333.3333435058594,eta_3_top,0,1.7962230643052035,2475.0,396.0,0.0,bot,0,2.9847518159837705,2475.0,4404.0,0.0,bot,0,9.009699082982577,2189.211669921875,1756.4410400390625,-333.3333435058594,eta_y_top_stresses
6,6,18.57142857142857,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,7.515424805184157,2189.211669921875,2227.558837890625,-327.2727355957031,eta_2,0,16.967716521915083,2189.211669921875,1756.4410400390625,-327.2727355957031,eta_3_top,0,1.8001062883139411,2475.0,396.0,0.0,bot,0,2.9941456644714566,2475.0,4404.0,0.0,bot,0,8.745399134250507,2189.211669921875,1756.4410400390625,-327.2727355957031,eta_y_top_stresses
7,7,20.0,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,8.804890411544498,2189.211669921875,2227.558837890625,-340.0,eta_2,0,18.71639260465357,2189.211669921875,1756.4410400390625,-340.0,eta_3_top,0,1.7984299223521492,2475.0,396.0,0.0,bot,0,2.9859394699624784,2475.0,4404.0,0.0,bot,0,9.61942352816522,2189.211669921875,1756.4410400390625,-340.0,eta_y_top_stresses
8,8,21.42857142857143,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,9.716330695414184,2189.211669921875,2227.558837890625,-336.84210205078125,eta_2,0,18.40231791063012,2189.211669921875,1756.4410400390625,-336.84210205078125,eta_3_top,0,1.7958932014814486,2475.0,396.0,0.0,bot,0,2.9815854848738628,2475.0,4404.0,0.0,bot,0,9.462430801565615,2189.211669921875,1756.4410400390625,-336.84210205078125,eta_y_top_stresses
9,9,22.857142857142858,5800,15000,400,1000,2780,90,0,0,30,30,50,30,50,200,30,12,12,30,200,28,390,1.046,0.045,2250.0,5.6,8270.0,0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15000,0.33,0.33,-0.002,407.94,10.680189838261493,2189.211669921875,2227.558837890625,-333.3333435058594,eta_2,0,18.039298574124604,2189.211669921875,1756.4410400390625,-333.3333435058594,eta_3_top,0,1.7924516645870376,2475.0,396.0,0.0,bot,0,2.9756191970171364,2475.0,4404.0,0.0,bot,0,9.281048454405754,2189.211669921875,1756.4410400390625,-333.3333435058594,eta_y_top_stresses
