,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,ID
0,0.0,,,,,,0.0,,,,,,0
0,0.0,,,,,,0.0,,,,,,1
0,0.0,,,,,,0.0,,,,,,2
0,1.7358382675402697,225.94854736328125,832.8409423828125,-352.941162109375,eta_4_x,0,1.097514397415928,225.94854736328125,5114.07861328125,-352.941162109375,eta_3_top,0,3
0,1.775484545251152,225.94854736328125,5114.07861328125,-411.76470947265625,eta_1_x,0,1.1541599374196012,225.94854736328125,152.94117736816406,-1138.14501953125,eta_3_bot,0,4
0,1.8300808935445423,225.94854736328125,152.94117736816406,-1204.81103515625,eta_4_x,0,1.3377799554807113,225.94854736328125,152.94117736816406,-1204.81103515625,eta_3_bot,0,5
0,1.9549652082224187,225.94854736328125,152.94117736816406,-779.9219970703125,eta_4_x,0,1.4630790455337852,225.94854736328125,152.94117736816406,-1271.47802734375,eta_3_bot,0,6
0,2.0675094281586794,225.94854736328125,9447.05859375,-846.5889892578125,eta_4_x,0,1.5658417483385136,225.94854736328125,152.94117736816406,-1338.14501953125,eta_3_bot,0,7
0,2.1981322412685516,225.94854736328125,9447.05859375,-913.2550048828125,eta_4_x,0,1.6379812008286074,225.94854736328125,9447.05859375,-1404.81103515625,eta_3_bot,0,8
0,2.389002771665101,225.94854736328125,9447.05859375,-979.9219970703125,eta_4_x,0,1.756623141753614,225.94854736328125,9447.05859375,-1471.47802734375,eta_3_bot,0,9
