,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,9.833672769218506,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,17.980903840615028,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.424435014974601,9169.2,445.5,0.0,bot,0,3.424435014974601,9169.2,445.5,0.0,bot,0,9.250340880084835,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,0
0,9.79545166510609,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,17.357419310970627,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.472306246716612,9169.2,445.5,0.0,bot,0,3.472306246716612,9169.2,445.5,0.0,bot,0,8.938881251415655,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,1
0,9.770549279072382,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,16.92733972428203,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.521570580796595,9169.2,445.5,0.0,bot,0,3.521570580796595,9169.2,445.5,0.0,bot,0,8.723996810604227,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,2
0,9.752754864423641,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,16.608479364193954,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.5692849899074677,9169.2,445.5,0.0,bot,0,3.5692849899074677,9169.2,445.5,0.0,bot,0,8.56464903249386,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,3
0,9.737655927663123,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,16.356972393709516,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.612096990881778,9169.2,445.5,0.0,bot,0,3.612096990881778,9169.2,445.5,0.0,bot,0,8.439003391735895,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,4
0,9.725038326950918,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,16.151252445151837,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.6514746804052347,9169.2,445.5,0.0,bot,0,3.6514746804052347,9169.2,445.5,0.0,bot,0,8.336248742831499,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,5
0,9.7142019542901,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.978977146075286,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.6882864846477883,9169.2,445.5,0.0,bot,0,3.6882864846477883,9169.2,445.5,0.0,bot,0,8.250034578556722,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,6
0,9.704369554766611,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.832007285727746,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.7223166483696617,9169.2,445.5,0.0,bot,0,3.7223166483696617,9169.2,445.5,0.0,bot,0,8.176786224266422,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,7
0,9.695667589228556,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.705925051861145,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.754237830024851,9169.2,445.5,0.0,bot,0,3.754237830024851,9169.2,445.5,0.0,bot,0,8.113722523166034,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,8
0,9.687815538226346,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.594389547957823,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.7841771415832897,9169.2,445.5,0.0,bot,0,3.7841771415832897,9169.2,445.5,0.0,bot,0,8.05800357763624,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,9
0,9.680663331517325,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.49482620296077,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.812626479774605,9169.2,445.5,0.0,bot,0,3.812626479774605,9169.2,445.5,0.0,bot,0,8.008242817227952,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,10
0,9.673831059680541,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.405885338717962,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.8392374554676745,9169.2,445.5,0.0,bot,0,3.8392374554676745,9169.2,445.5,0.0,bot,0,7.963719753213933,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,11
0,9.667616472428572,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.325603360685982,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.86448097428109,9169.2,445.5,0.0,bot,0,3.86448097428109,9169.2,445.5,0.0,bot,0,7.923640926951327,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,12
0,9.66160175320305,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.252727147342089,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.8888441680456363,9169.2,445.5,0.0,bot,0,3.8888441680456363,9169.2,445.5,0.0,bot,0,7.887284079165779,9487.2041015625,152.94117736816406,-1193.869384765625,eta_y_bot_stresses,13
0,9.655871135053813,9487.2041015625,1975.9962158203125,-941.1764526367188,eta_1,0,15.18669013844369,9487.2041015625,152.94117736816406,-1193.869384765625,eta_3_bot,0,3.911708889487964,9169.2,445.5,0.0,bot,0,3.911708889487964,9169.2,445.5,0.0,bot,0,7.85426693385901,9487.2041015625,152.94117736816406,-1723.530517578125,eta_y_bot_stresses,14
