,Unnamed: 0,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,fsu_fac,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d2_plate,d3_plate,d2_walls,d3_walls,d1_plate_s1,d2_plate_s1,d3_plate_s1,d4_plate_s1,s1_plate_s1,s2_plate_s1,s3_plate_s1,s4_plate_s1,d1_walls_s1,d2_walls_s1,d3_walls_s1,d4_walls_s1,s1_walls_s1,s2_walls_s1,s3_walls_s1,s4_walls_s1,d1_plate_s2,d2_plate_s2,d3_plate_s2,d4_plate_s2,s1_plate_s2,s2_plate_s2,s3_plate_s2,s4_plate_s2,d1_walls_s2,d2_walls_s2,d3_walls_s2,d4_walls_s2,s1_walls_s2,s2_walls_s2,s3_walls_s2,s4_walls_s2,d1_plate_s3,d2_plate_s3,d3_plate_s3,d4_plate_s3,s1_plate_s3,s2_plate_s3,s3_plate_s3,s4_plate_s3,d1_walls_s3,d2_walls_s3,d3_walls_s3,d4_walls_s3,s1_walls_s3,s2_walls_s3,s3_walls_s3,s4_walls_s3,d1_plate_s4,d2_plate_s4,d3_plate_s4,d4_plate_s4,s1_plate_s4,s2_plate_s4,s3_plate_s4,s4_plate_s4,d1_walls_s4,d2_walls_s4,d3_walls_s4,d4_walls_s4,s1_walls_s4,s2_walls_s4,s3_walls_s4,s4_walls_s4,d1_plate_s5,d2_plate_s5,d3_plate_s5,d4_plate_s5,s1_plate_s5,s2_plate_s5,s3_plate_s5,s4_plate_s5,d1_walls_s5,d2_walls_s5,d3_walls_s5,d4_walls_s5,s1_walls_s5,s2_walls_s5,s3_walls_s5,s4_walls_s5,d1_plate_s6,d2_plate_s6,d3_plate_s6,d4_plate_s6,s1_plate_s6,s2_plate_s6,s3_plate_s6,s4_plate_s6,d1_walls_s6,d2_walls_s6,d3_walls_s6,d4_walls_s6,s1_walls_s6,s2_walls_s6,s3_walls_s6,s4_walls_s6,d1_plate_s7,d2_plate_s7,d3_plate_s7,d4_plate_s7,s1_plate_s7,s2_plate_s7,s3_plate_s7,s4_plate_s7,d1_walls_s7,d2_walls_s7,d3_walls_s7,d4_walls_s7,s1_walls_s7,s2_walls_s7,s3_walls_s7,s4_walls_s7,d1_plate_s8,d2_plate_s8,d3_plate_s8,d4_plate_s8,s1_plate_s8,s2_plate_s8,s3_plate_s8,s4_plate_s8,d1_walls_s8,d2_walls_s8,d3_walls_s8,d4_walls_s8,s1_walls_s8,s2_walls_s8,s3_walls_s8,s4_walls_s8,d1_plate_s9,d2_plate_s9,d3_plate_s9,d4_plate_s9,s1_plate_s9,s2_plate_s9,s3_plate_s9,s4_plate_s9,d1_walls_s9,d2_walls_s9,d3_walls_s9,d4_walls_s9,s1_walls_s9,s2_walls_s9,s3_walls_s9,s4_walls_s9,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_tot,vol_plate_conc,vol_plate_steel,w_plate_steel,vol_walls_conc,vol_walls_steel,w_walls_steel,GWP,AP,ADP-minerals-metals,ADP-fossil,ODP,POCP
0,0,0,3264.9110670591936,16765.1329824852,531.6564359845253,621.7759679942617,2604.161686978766,24.22862494709197,13.427572208699615,206.03684632596068,20.171050646386867,21.60316464380473,154.79191576687313,78.58206553065894,661.6871506760542,1.1182146591025168,0.4663995618665402,-19.79505978318194,-0.0025025144323597,739.9082716257396,16765.1329824852,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,24.22862494709197,12,12,13.427572208699615,206.03684632596068,206.03684632596068,206.03684632596068,206.03684632596068,20.171050646386867,12,12,21.60316464380473,154.79191576687313,154.79191576687313,154.79191576687313,154.79191576687313,0.0,,,,,,0.0,,,,,,0.0,29.101101940979305,0.2201962754048885,1728.5407619283749,54.29237945657835,0.5470002256623019,4293.951771449069,26502.73558897439,43.172495068661426,0.07920909429991561,176678.087776661,0.00023288101283102554,7.071713329531407
1,1,1,5361.115417616153,17451.415474385853,744.3043887617507,275.27970295883773,3820.154356257437,17.838816008485644,12.48143037484532,218.54543009469697,10.168009220766402,17.741305933695614,224.5918348971137,69.66124179551912,643.156228417709,1.5857133498294314,0.10140663530873,-43.51833211795141,-0.0024121285737686,1019.8614174279083,17451.415474385853,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,17.838816008485644,12,12,12.48143037484532,218.54543009469697,218.54543009469697,218.54543009469697,218.54543009469697,10.168009220766402,12,12,17.741305933695614,224.5918348971137,224.5918348971137,224.5918348971137,224.5918348971137,1.7843273729351876,9698.65625,4987.52197265625,-2517.141845703125,eta_1_x,0.0,5.430790265503021,173.8590850830078,98.31417846679688,-4067.336669921875,eta_3_bot,0.0,1.7843273729351876,69.63641342802158,0.25620896990695813,2011.2404137696212,36.704199436761726,0.38342074062429243,3009.8528139006958,33129.329778964726,52.49005616821529,0.1052440596299982,199064.14364268992,0.00019724642806068847,6.93266896265965
2,2,2,7197.928187198058,12610.611101774037,792.0707351076707,496.2445647561993,4273.476243358293,22.587214331515227,26.028823663209103,128.8507317527601,24.508124956614576,11.97524698768391,219.2772964749652,54.346390793732255,672.8474755510146,1.5347873879302836,0.5348092799917548,-60.11904846914494,-0.0021851941120818,1032.677819476427,12610.611101774037,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,22.587214331515227,12,12,26.028823663209103,128.8507317527601,128.8507317527601,128.8507317527601,128.8507317527601,24.508124956614576,12,12,11.97524698768391,219.2772964749652,219.2772964749652,219.2772964749652,219.2772964749652,4.50959439672437,293.14288330078125,6500.8232421875,-1904.2977294921875,eta_4_x,0.0,18.27000134021796,293.14288330078125,6500.8232421875,-1090.09130859375,eta_3_bot,0.0,4.50959439672437,71.8964769459852,0.8164684142923497,6409.277052194945,53.4863775324344,0.4745098486035068,3724.9023115375285,40117.51261351667,65.9503657446088,0.11737058771077287,276285.6587026267,0.0003906202906658271,11.478810195950128
3,3,3,4946.728917916104,16364.41417556046,373.1312863612183,477.9654387463743,3363.099660136374,24.60735103609514,29.2811284597551,135.56313689927185,15.921367873547643,14.03414496629138,93.62130230471132,26.803075658699576,580.3901520781376,1.27418737418507,0.2913662748994151,-26.389680290226,-0.002,739.5258038793156,16364.41417556046,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,24.60735103609514,12,12,29.2811284597551,135.56313689927185,135.56313689927185,135.56313689927185,135.56313689927185,15.921367873547643,12,12,14.03414496629138,93.62130230471132,93.62130230471132,93.62130230471132,93.62130230471132,11.349899068206728,4091.96337890625,2073.840576171875,-326.4898681640625,eta_2_y,0.0,13.517033566047598,3468.395751953125,2073.840576171875,-326.4898681640625,eta_3_top,0.0,11.349899068206728,30.205097341532266,0.8211636731665115,6446.134834357115,52.60980473111072,0.8071002860705843,6335.737245654086,21314.817463233754,40.731683024630605,0.038084242779678174,212491.4524805724,0.00048434412577245375,11.354266128202124
4,4,4,4940.337104257596,19145.25259235028,464.9638523070575,412.4438550918301,2135.646625632518,15.313615981776792,16.44525806765754,79.21430345140166,27.70030927691802,18.349837598452773,122.33041704690086,32.158549914296884,619.6127698889746,1.2680893166704656,0.3297397681270603,-52.65190241889462,-0.002,785.7243339688043,19145.25259235028,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,15.313615981776792,12,12,16.44525806765754,79.21430345140166,79.21430345140166,79.21430345140166,79.21430345140166,27.70030927691802,12,12,18.349837598452773,122.33041704690086,122.33041704690086,122.33041704690086,122.33041704690086,10.560859444941809,3381.48974609375,1656.87060546875,-425.10980224609375,eta_1_x,0.0,17.884413352487048,3381.48974609375,2101.281494140625,-425.10980224609375,eta_3_top,0.0,10.560859444941809,43.97814182140037,0.7436209130366166,5837.42416733744,33.72759137977884,0.9294150984306196,7295.9085226803645,20285.446080586968,39.317429774694745,0.03391686258636362,210629.62395513468,0.0004972219337503097,11.547818393636405
5,5,5,5001.251490638439,15433.00667145152,222.10555817878256,309.91096731031496,3399.88966691969,12.231034589819515,28.07580991651907,208.02533677667063,27.37355610811467,16.57401281932599,197.38279673081385,52.54787771878065,641.5481251527842,1.792848958167764,0.5296248330618348,-57.69332526604708,-0.0021395383468924,1150.1988877946517,15433.00667145152,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,12.231034589819515,12,12,28.07580991651907,208.02533677667063,208.02533677667063,208.02533677667063,208.02533677667063,27.37355610811467,12,12,16.57401281932599,197.38279673081385,197.38279673081385,197.38279673081385,197.38279673081385,1.3726833855865033,4590.8125,2499.15478515625,-175.34649658203125,eta_1_x,0.0,3.1712812607323446,4590.8125,2499.15478515625,-175.34649658203125,eta_3_top,0.0,1.3726833855865033,17.143072610945186,0.35722345958583046,2804.204157748769,32.52237916226398,0.6044941660990927,4745.279203877877,16776.68011237046,29.530526055174626,0.040854630856095496,144318.54953245405,0.0002873246131246452,7.3193091204291285
6,6,6,4414.089797413703,8312.092875613955,361.124862709219,451.2821609189523,4276.008113613139,18.859086190065064,22.140171402088043,75.832020932078,15.01456781451309,24.199285625066818,122.00093544090484,59.121721178052056,536.9207050191111,1.6922913289090942,0.5700140294652828,-62.81720504245352,-0.0022743213605388,908.6262534155992,8312.092875613955,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,18.859086190065064,12,12,22.140171402088043,75.832020932078,75.832020932078,75.832020932078,75.832020932078,15.01456781451309,12,12,24.199285625066818,122.00093544090484,122.00093544090484,122.00093544090484,122.00093544090484,8.601192787278977,5685.056640625,181.96861267089844,-1925.824462890625,eta_1_x,0.0,14.921328420027304,721.1093139648438,3824.63037109375,-314.5281066894531,eta_3_bot,0.0,8.601192787278977,13.249788346323756,0.43086904685575955,3382.3220178177125,32.07946152480051,0.5072005755377107,3981.524517971029,15430.567589951163,27.408575773790393,0.03653267729507211,136389.90455053313,0.0002799981943950285,7.051602362131948
7,7,7,6432.827364395139,19375.66336729727,696.6355979108364,332.6317313488041,4207.122523643821,11.66650002993209,22.051077077120453,167.97791678984407,17.96964613622307,16.0362316882158,109.92554397710566,28.87305184070185,657.7362831634491,1.960807742686528,0.6463797201848208,37.04320554796148,-0.002,1289.6943966727492,19375.66336729727,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,11.66650002993209,12,12,22.051077077120453,167.97791678984407,167.97791678984407,167.97791678984407,167.97791678984407,17.96964613622307,12,12,16.0362316882158,109.92554397710566,109.92554397710566,109.92554397710566,109.92554397710566,2.681370721127766,14869.0234375,2850.520751953125,-648.5917358398438,eta_1_x,0.0,6.639411578248071,16751.23046875,5981.39892578125,-843.3324584960938,eta_3_bot,0.0,2.681370721127766,86.82886818137597,0.5305276334806457,4164.641922823069,54.229476562328045,1.1886290367025363,9330.73793811491,34232.00304925491,61.40261565355078,0.07806511247002919,280284.7266481578,0.0005145760440010189,12.849442998306252
