,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,ID
0,7.769505487245194,9625.52734375,2277.209716796875,-432.31072998046875,eta_1_x,0,33.992191424684705,9625.52734375,1529.8812255859375,-432.31072998046875,eta_3_top,0,12
0,8.68870985992364,3332.918701171875,2091.271240234375,-2338.08349609375,eta_1_x,0,35.804918881989146,4969.99462890625,306.6947937011719,-3947.084228515625,eta_3_bot,0,13
0,1.8519910252109997,155.19952392578125,2466.72705078125,-223.640625,eta_1_x,0,3.9044385222383102,155.19952392578125,604.602294921875,-223.640625,eta_3_bot,0,14
0,2.9934253138927627,18093.90625,100.14005279541016,-4286.48828125,eta_4_x,0,5.1694743477175,18093.90625,100.14005279541016,-4286.48828125,eta_3_bot,0,15
0,1.449273261296064,8277.2724609375,4672.19921875,-162.97030639648438,eta_4_x,0,1.8510789387741822,8277.2724609375,4672.19921875,-162.97030639648438,eta_3_bot,0,16
0,21.59399571858243,4795.15673828125,347.2886047363281,-3315.687255859375,eta_1_x,0,44.33309766314831,4795.15673828125,347.2886047363281,-3950.728271484375,eta_3_bot,0,17
0,9.032268314679738,4103.18017578125,2947.0673828125,-268.0956726074219,eta_4_x,0,26.442924957624427,4103.18017578125,2947.0673828125,-268.0956726074219,eta_3_bot,0,18
0,1.7720684790371972,126.17573547363281,2590.22705078125,-161.12228393554688,eta_1_x,0,1.5707838905833715,126.17573547363281,60.53232192993164,-309.6104736328125,eta_3_bot,0,19
0,2.444655295558425,11475.02734375,3736.90771484375,-188.9630889892578,eta_4_x,0,6.3880627778821495,11080.4091796875,1796.8585205078125,-188.9630889892578,eta_3_top,0,20
0,10.30458479021838,2303.757568359375,1913.7979736328125,-596.1874389648438,eta_1_x,0,13.282625622422449,3021.143310546875,5125.68310546875,-1035.4029541015625,eta_3_bot,0,21
0,1.3563517416441335,7482.654296875,5783.07861328125,-311.0618591308594,eta_4_x,0,5.057026408740657,7482.654296875,2766.64990234375,-311.0618591308594,eta_3_top,0,22
0,5.145896994640999,220.8951416015625,2213.898681640625,-604.3988037109375,eta_1_x,0,11.124448222842915,220.8951416015625,2807.71728515625,-604.3988037109375,eta_3_top,0,23
0,7.027745388043578,8183.5654296875,1708.148681640625,-245.01577758789062,eta_1_x,0,14.123128172577227,8183.5654296875,3552.4189453125,-245.01577758789062,eta_3_bot,0,24
0,1.5160638589567923,11592.2392578125,74.87150573730469,-2465.678955078125,eta_1_x,0,3.140983933324338,11592.2392578125,74.87150573730469,-4599.48876953125,eta_3_bot,0,25
0,33.85935581472509,1298.5,2329.061279296875,-756.42333984375,eta_1_x,0,65.16310266348624,3640.796142578125,331.65093994140625,-3545.909912109375,eta_3_bot,0,26
0,3.6686280764736017,334.68365478515625,6766.40966796875,-522.8198852539062,eta_4_x,0,10.874259754844656,2832.79638671875,3253.567138671875,-522.8198852539062,eta_3_top,0,27
0,0.0,,,,,,0.0,,,,,,28
0,2.375675570354926,196.00465393066406,3405.69970703125,-482.480712890625,eta_1_x,0,2.8600079831121734,196.00465393066406,7151.9814453125,-1190.822021484375,eta_3_bot,0,29
0,2.1693257571849784,5768.9482421875,172.8109130859375,-226.73959350585938,eta_4_x,0,2.33201956250817,6081.998046875,644.9390869140625,-226.73959350585938,eta_3_bot,0,30
0,9.443130339174578,9565.458984375,2442.778564453125,-226.35552978515625,eta_4_x,0,7.859318582740888,9565.458984375,2710.29736328125,-226.35552978515625,eta_3_bot,0,31
0,5.298716104065946,9250.7216796875,2197.348876953125,-587.0614624023438,eta_1_x,0,28.303893848057346,334.5796813964844,262.76995849609375,-5254.279296875,eta_3_bot,0,32
0,99.51133290799052,12890.5908203125,180.3186492919922,-668.4339599609375,eta_3_y,0,37.48101179103686,9080.2998046875,225.66748046875,-2843.557861328125,eta_3_bot,0,33
0,12.432159632298745,6711.40771484375,2421.5869140625,-689.971923828125,eta_4_x,0,8.097848578505658,296.1753845214844,201.08010864257812,-4957.14990234375,eta_3_bot,0,34
0,11.529128164706577,1715.0665283203125,139.7619171142578,-4259.13818359375,eta_4_x,0,16.492536539034536,202.6282196044922,139.7619171142578,-3897.002685546875,eta_3_bot,0,35
0,1.3384938970860802,15440.4970703125,166.90460205078125,-861.6342163085938,eta_4_x,0,3.2159037542686395,15747.46484375,158.63882446289062,-218.40110778808594,eta_3_bot,0,36
0,5.218321996869179,19466.109375,2345.360107421875,-620.3021850585938,eta_1_x,0,22.53665078157385,19466.109375,2345.360107421875,-620.3021850585938,eta_3_top,0,37
0,53.1043649662361,15069.9794921875,214.770263671875,-3027.093994140625,eta_4_x,0,36.45041575166427,15862.67578125,214.770263671875,-3626.866943359375,eta_3_bot,0,38
0,12.300330761267057,7729.69873046875,2400.642822265625,-452.3635559082031,eta_1_x,0,42.8995040009851,7729.69873046875,1612.80615234375,-452.3635559082031,eta_3_top,0,39
0,3.865174275127054,13269.0537109375,104.1605453491211,-195.9714813232422,eta_4_x,0,5.278432663484989,13269.0537109375,2387.02099609375,-195.9714813232422,eta_3_top,0,40
0,16.721351821492373,11572.609375,2752.1220703125,-719.1361083984375,eta_1_x,0,53.52957102775592,11572.609375,2170.061767578125,-719.1361083984375,eta_3_top,0,41
0,3.6505820857047278,14420.291015625,1586.5584716796875,-335.33056640625,eta_1_x,0,14.101681807860865,14420.291015625,4184.5634765625,-335.33056640625,eta_3_bot,0,42
0,8.355763536059724,11678.044921875,4825.0400390625,-440.6057434082031,eta_4_x,0,27.61516842025527,11678.044921875,5353.44970703125,-440.6057434082031,eta_3_bot,0,43
0,6.080876464219376,5042.41259765625,3292.824462890625,-757.375244140625,eta_4_x,0,13.840989891287382,5410.57568359375,3292.824462890625,-757.375244140625,eta_3_bot,0,44
0,29.649605332866255,3678.21044921875,1754.7008056640625,-489.3859558105469,eta_1_x,0,18.271459868986625,3678.21044921875,1754.7008056640625,-489.3859558105469,eta_3_top,0,45
0,17.23829047058227,18569.83203125,1832.32958984375,-407.6943359375,eta_1_x,0,29.182884369584173,11589.3671875,651.618408203125,-407.6943359375,eta_3_bot,0,46
0,3.187509018208269,9850.7919921875,6122.24072265625,-505.4944152832031,eta_4_x,0,16.1481137172362,9850.7919921875,2943.824951171875,-505.4944152832031,eta_3_top,0,47
0,4.492175142385895,2180.577392578125,2982.934326171875,-520.5202026367188,eta_1_x,0,8.375405388003177,208.3863983154297,6261.6865234375,-1180.9537353515625,eta_3_bot,0,48
0,1.9456817963276007,194.77919006347656,4662.49658203125,-292.6372375488281,eta_1_x,0,3.610052746256118,194.77919006347656,7049.1669921875,-292.6372375488281,eta_3_bot,0,49
0,13.681945265892049,146.37692260742188,2541.32666015625,-588.6404418945312,eta_1_x,0,14.38129294625903,146.37692260742188,86.85773468017578,-3754.8115234375,eta_3_bot,0,50
0,6.7922035056212895,2793.259765625,553.6270751953125,-249.80029296875,eta_4_x,0,12.556076681450438,2793.259765625,148.34393310546875,-249.80029296875,eta_3_bot,0,51
0,2.147564404057377,180.6950225830078,100.51841735839844,-3744.6533203125,eta_4_x,0,4.830500084000168,180.6950225830078,100.51841735839844,-3744.6533203125,eta_3_bot,0,52
0,4.243638466139645,9573.4501953125,2524.191650390625,-301.7391052246094,eta_2_y,0,8.376919477284535,9061.1328125,1990.3372802734375,-301.7391052246094,eta_3_top,0,53
0,1.3099930993846303,7981.41748046875,203.50436401367188,-298.17822265625,eta_4_x,0,3.731791452525082,7981.41748046875,2708.48974609375,-298.17822265625,eta_3_top,0,54
0,5.664449749381347,14057.16015625,3369.2333984375,-634.6713256835938,eta_1_x,0,21.505708933253793,11482.5498046875,818.1053466796875,-634.6713256835938,eta_3_bot,0,55
0,7.313814089369237,8320.6650390625,1734.8271484375,-442.63067626953125,eta_1_x,0,20.22518547330885,8320.6650390625,165.30972290039062,-442.63067626953125,eta_3_bot,0,56
0,19.11793237018945,14776.2412109375,3645.846923828125,-573.7056884765625,eta_4_x,0,53.38918061492615,13060.5078125,2344.24267578125,-573.7056884765625,eta_3_top,0,57
0,2.0481452547459313,16718.21875,5550.7939453125,-720.0853271484375,eta_4_x,0,3.131140409752392,16718.21875,81.45088958740234,-720.0853271484375,eta_3_bot,0,58
0,26.558446227511983,18888.765625,1089.5213623046875,-563.7362670898438,eta_1_x,0,41.87457274776022,17944.849609375,1621.7396240234375,-563.7362670898438,eta_3_top,0,59
0,2.97705951750557,1532.6029052734375,3118.91650390625,-686.7986450195312,eta_1_x,0,2.962346220902012,665.7211303710938,7145.3466796875,-1092.6126708984375,eta_3_bot,0,60
0,7.510002464556973,8956.9931640625,6729.7470703125,-1484.517578125,eta_4_x,0,21.73454390351206,8956.9931640625,2550.15625,-576.3153076171875,eta_3_top,0,61
0,6.634190674043689,155.8882293701172,1625.5322265625,-512.3504638671875,eta_1_x,0,20.08182463001068,155.8882293701172,3422.1435546875,-893.4739990234375,eta_3_bot,0,62
0,37.15487843156477,8004.3466796875,1833.455322265625,-634.1852416992188,eta_4_x,0,67.0093846748385,8004.3466796875,337.226318359375,-4003.88720703125,eta_3_bot,0,63
0,4.069222607792627,126.46060180664062,65.03083038330078,-3591.236572265625,eta_4_x,0,4.9279480559340705,126.46060180664062,65.03083038330078,-3949.344482421875,eta_3_bot,0,64
0,4.144512380858022,289.2701416015625,2053.28173828125,-590.8955078125,eta_1_x,0,11.521876178121648,289.2701416015625,2053.28173828125,-590.8955078125,eta_3_top,0,65
0,14.866760614612069,10423.103515625,2114.75244140625,-426.81640625,eta_1_x,0,44.58706318830424,10423.103515625,1420.7386474609375,-426.81640625,eta_3_top,0,66
0,8.147733477181438,305.17529296875,258.8519592285156,-2380.391845703125,eta_1_x,0,29.906001976631188,305.17529296875,258.8519592285156,-4835.61328125,eta_3_bot,0,67
0,3.1557289257294934,5615.75,2300.551513671875,-501.6067810058594,eta_1_x,0,5.837905706400889,5615.75,2622.694580078125,-501.6067810058594,eta_3_top,0,68
0,17.030447399194422,4295.46240234375,2864.6943359375,-741.092529296875,eta_1_x,0,79.15383165111923,3474.471923828125,2864.6943359375,-741.092529296875,eta_3_top,0,69
0,2.8334374772191504,175.02200317382812,201.11090087890625,-274.28131103515625,eta_4_x,0,2.671366708981769,175.02200317382812,3072.536376953125,-274.28131103515625,eta_3_top,0,70
0,4.101193777432202,9685.7158203125,6614.6533203125,-670.03125,eta_4_x,0,9.05069769214671,8861.984375,4345.7138671875,-670.03125,eta_3_top,0,71
0,4.773178064343836,229.90138244628906,220.9269256591797,-5437.57861328125,eta_4_x,0,13.717543945281115,9653.173828125,220.9269256591797,-5437.57861328125,eta_3_bot,0,72
0,0.9940201955854862,10216.1962890625,2900.604248046875,-627.9580688476562,eta_1_x,10,3.654865174018008,10216.1962890625,3229.376953125,-627.9580688476562,eta_3_top,0,73
0,1.1711644361736886,2474.86669921875,2816.226806640625,-546.0488891601562,eta_1_x,0,4.67159191185743,2750.953125,2816.226806640625,-546.0488891601562,eta_3_top,0,74
0,11.247975296652562,8671.541015625,1550.1390380859375,-611.1547241210938,eta_1_x,0,25.369564020427234,8671.541015625,4098.58349609375,-818.6537475585938,eta_3_bot,0,75
0,0.0,,,,,,0.0,,,,,,76
0,5.069016126214913,323.4420166015625,5256.07568359375,-483.8700866699219,eta_4_x,0,16.7405704580397,323.4420166015625,1992.8177490234375,-483.8700866699219,eta_3_top,0,77
0,1.9213190305453842,15265.5205078125,175.74029541015625,-262.46209716796875,eta_4_x,0,3.413056866470087,15265.5205078125,4027.397216796875,-262.46209716796875,eta_3_top,0,78
0,3.6800435872133046,10538.4833984375,2394.494873046875,-730.9124145507812,eta_1_x,0,15.60043617444517,11422.791015625,5025.46240234375,-896.228515625,eta_3_bot,0,79
0,2.49306172549371,16821.001953125,6974.216796875,-1093.9268798828125,eta_4_x,0,6.440390019193858,16821.001953125,3310.975830078125,-407.8788757324219,eta_3_top,0,80
0,11.492538276761767,222.71337890625,2924.81396484375,-956.5341796875,eta_4_x,0,24.77274938461942,222.71337890625,1233.67626953125,-342.5721435546875,eta_3_top,0,81
0,8.58958364222738,11895.9541015625,2338.2265625,-611.831298828125,eta_1_x,0,20.71710824590599,11895.9541015625,2965.392333984375,-611.831298828125,eta_3_top,0,82
0,8.370654619971086,9879.0908203125,218.0599822998047,-2981.289794921875,eta_1_x,0,29.567691516101167,9879.0908203125,218.0599822998047,-4424.3779296875,eta_3_bot,0,83
0,3.4761335687397628,4865.16357421875,5811.31201171875,-1128.5291748046875,eta_4_x,0,6.863757152190291,5532.1513671875,2189.746337890625,-374.87908935546875,eta_3_top,0,84
0,4.489611060831069,13163.173828125,1944.536376953125,-190.10992431640625,eta_1_x,0,10.46735396559151,13163.173828125,4044.03271484375,-190.10992431640625,eta_3_bot,0,85
0,0.0,,,,,,0.0,,,,,,86
0,6.017061163187398,126.39044189453125,237.9545135498047,-1864.80517578125,eta_1_x,0,15.028557480624233,7050.6416015625,4581.494140625,-172.13978576660156,eta_3_bot,0,87
0,3.558088651799874,12804.0927734375,3793.440673828125,-732.816650390625,eta_1_x,0,7.294999271343768,12804.0927734375,6908.13916015625,-1491.3177490234375,eta_3_bot,0,88
0,11.26439369153733,8841.9267578125,2312.5908203125,-312.37213134765625,eta_4_x,0,32.17968159152027,8841.9267578125,1256.2781982421875,-312.37213134765625,eta_3_top,0,89
0,8.909321827563943,3357.432373046875,278.2908020019531,-1946.633056640625,eta_1_x,0,40.36986807934866,3357.432373046875,278.2908020019531,-2726.578857421875,eta_3_top,0,90
0,3.540220957699442,7195.65380859375,126.60762023925781,-3514.4296875,eta_4_x,0,7.081537824119106,7195.65380859375,126.60762023925781,-3514.4296875,eta_3_bot,0,91
0,3.67732189885298,11127.751953125,160.4901123046875,-4394.35546875,eta_4_x,0,9.575314664207237,11713.0830078125,160.4901123046875,-4394.35546875,eta_3_bot,0,92
0,3.1422298602375927,11015.5791015625,64.27930450439453,-4439.26708984375,eta_4_x,0,2.966687999008103,11015.5791015625,64.27930450439453,-4439.26708984375,eta_3_bot,0,93
0,6.817246104431932,6828.896484375,4814.32421875,-1238.37548828125,eta_4_x,0,39.657613877500495,6147.796875,3024.6484375,-563.7789306640625,eta_3_top,0,94
0,11.491838542633865,2255.510986328125,71.3373794555664,-1688.1568603515625,eta_1_x,0,12.401005358170181,125.80802917480469,71.3373794555664,-3283.887939453125,eta_3_bot,0,95
0,1.342070315206451,2211.2470703125,3077.539306640625,-181.15313720703125,eta_1_x,0,2.0138316808378356,2794.893798828125,134.29209899902344,-181.15313720703125,eta_3_bot,0,96
0,42.697785024893356,6548.5205078125,2752.107177734375,-566.4434814453125,eta_4_x,0,52.254233179067356,7274.015625,1495.038330078125,-566.4434814453125,eta_3_top,0,97
0,1.7784216848261771,10250.6435546875,53.61497116088867,-4110.25,eta_4_x,0,3.3128392461439984,10012.74609375,53.61497116088867,-4379.77490234375,eta_3_bot,0,98
0,3.422103463650913,4097.07373046875,3435.599609375,-299.507568359375,eta_1_x,0,7.05276288198694,4458.68212890625,149.91661071777344,-299.507568359375,eta_3_bot,0,99
0,1.1535558359032871,10319.2880859375,7675.53125,-1090.2711181640625,eta_4_x,0,2.7802722137026064,10319.2880859375,7675.53125,-1090.2711181640625,eta_3_bot,0,100
0,0.0,,,,,,0.0,,,,,,101
0,4.476684079396431,4251.22607421875,2612.764404296875,-233.50123596191406,eta_4_x,0,6.721712689784435,4251.22607421875,2612.764404296875,-233.50123596191406,eta_3_bot,0,102
0,1.6224852227264124,3384.2744140625,4377.15234375,-190.29307556152344,eta_4_x,0,3.628575733894535,3384.2744140625,2094.048583984375,-190.29307556152344,eta_3_top,0,103
0,2.5561003937135838,7205.1689453125,2002.1099853515625,-324.2879333496094,eta_1_x,0,10.017375546572113,7205.1689453125,711.9962158203125,-324.2879333496094,eta_3_bot,0,104
0,5.919176125957511,287.55438232421875,5676.01708984375,-476.11810302734375,eta_4_x,0,8.129038435313797,287.55438232421875,2152.0361328125,-476.11810302734375,eta_3_top,0,105
0,3.034890559548685,12582.3994140625,4823.390625,-337.5550231933594,eta_4_x,0,10.228480989943504,12582.3994140625,1828.766845703125,-337.5550231933594,eta_3_top,0,106
0,1.3105290995944925,6217.884765625,2980.14990234375,-491.0210266113281,eta_1_x,0,2.8345797578115293,6217.884765625,2614.10107421875,-491.0210266113281,eta_3_top,0,107
0,1.134506769784994,4522.08251953125,174.3772430419922,-329.9940490722656,eta_4_x,0,4.278896296372861,4522.08251953125,3505.3154296875,-329.9940490722656,eta_3_top,0,108
0,64.30432106289147,357.3139953613281,2126.722900390625,-589.8785400390625,eta_4_x,0,88.79654836453348,357.3139953613281,331.2203674316406,-2371.1435546875,eta_3_bot,0,109
0,5.650916005983854,340.73028564453125,6068.40185546875,-619.5704345703125,eta_4_x,0,23.710211102014807,340.73028564453125,2300.806884765625,-619.5704345703125,eta_3_top,0,110
0,2.9798704001101366,2002.0400390625,6737.22216796875,-367.57366943359375,eta_4_x,0,7.4513578051724005,2475.106201171875,2554.3876953125,-367.57366943359375,eta_3_top,0,111
0,7.602581492131195,2516.319580078125,98.79190826416016,-3294.46337890625,eta_4_x,0,9.139275295434445,140.3554229736328,98.79190826416016,-3034.7724609375,eta_3_bot,0,112
0,1.2281526612014917,14015.2373046875,7027.7861328125,-1032.685302734375,eta_4_x,0,2.957273728149596,14423.91796875,7027.7861328125,-611.9857177734375,eta_3_bot,0,113
0,19.423109695106138,1976.73583984375,2624.017333984375,-661.24609375,eta_4_x,0,19.1019477591663,344.8565979003906,232.70506286621094,-3562.488525390625,eta_3_bot,0,114
0,19.524868273845577,5509.69287109375,4774.97021484375,-773.9480590820312,eta_4_x,0,25.76165665208378,5918.068359375,4774.97021484375,-773.9480590820312,eta_3_bot,0,115
0,8.50968224616605,11362.6953125,2245.5244140625,-2168.034423828125,eta_1_x,0,53.833139877630906,233.1610565185547,1917.08203125,-320.55914306640625,eta_3_bot,0,116
0,2.6112147730835793,6568.74951171875,118.78030395507812,-2122.31689453125,eta_1_x,0,5.749787517795653,6568.74951171875,118.78030395507812,-4125.4599609375,eta_3_bot,0,117
0,1.8984662815868092,195.523681640625,6184.70947265625,-663.9695434570312,eta_4_x,0,6.9984324426660365,4430.6181640625,135.81991577148438,-4896.53955078125,eta_3_bot,0,118
0,11.66325573244269,5450.0458984375,5423.1015625,-551.365234375,eta_4_x,0,21.044417314401688,4619.52197265625,3953.071044921875,-551.365234375,eta_3_top,0,119
0,5.332752884360121,7941.86376953125,1451.7197265625,-184.41827392578125,eta_1_x,0,8.470915058830288,7941.86376953125,138.3328399658203,-184.41827392578125,eta_3_bot,0,120
0,4.06105343660323,8583.22265625,5101.79345703125,-273.54400634765625,eta_4_x,0,7.662567563520236,9121.205078125,2453.151123046875,-273.54400634765625,eta_3_top,0,121
0,8.186164515364569,5674.2001953125,6291.9384765625,-464.02685546875,eta_4_x,0,13.967535139329867,4809.517578125,4133.6953125,-464.02685546875,eta_3_top,0,122
0,4.619130570980365,5035.13916015625,124.82073211669922,-2246.32080078125,eta_1_x,0,6.649106847084085,5035.13916015625,124.82073211669922,-4257.408203125,eta_3_bot,0,123
0,3.48544915214049,2786.77783203125,5483.00634765625,-755.3955688476562,eta_4_x,0,16.31803230767039,266.31793212890625,5483.00634765625,-1199.0084228515625,eta_3_bot,0,124
0,3.8702019371875642,115.44635009765625,1440.979248046875,-155.66107177734375,eta_1_x,0,5.39679861353366,115.44635009765625,94.63655853271484,-155.66107177734375,eta_3_bot,0,125
0,7.831569030943347,7270.58349609375,2224.055908203125,-726.67333984375,eta_1_x,0,10.235574423261504,9304.91015625,86.26579284667969,-4265.6953125,eta_3_bot,0,126
0,2.0130858910708187,10190.0595703125,5255.60205078125,-818.16748046875,eta_4_x,0,9.332534892497804,10190.0595703125,5255.60205078125,-1082.303466796875,eta_3_bot,0,127
0,76.21886065039781,336.9131164550781,2180.6318359375,-532.0436401367188,eta_4_x,0,31.171932860987862,2851.6669921875,253.98629760742188,-2895.36328125,eta_3_bot,0,128
0,4.160410522278505,203.23704528808594,1913.4141845703125,-620.3096923828125,eta_1_x,0,9.131658231268581,203.23704528808594,5032.591796875,-904.3685302734375,eta_3_bot,0,129
0,2.69746166289138,174.1278839111328,3463.262939453125,-245.29095458984375,eta_1_x,0,3.2330875692576195,174.1278839111328,564.0012817382812,-245.29095458984375,eta_3_bot,0,130
0,1.4649543856529228,15691.9912109375,7235.8095703125,-998.7271728515625,eta_4_x,0,4.526014986413619,15691.9912109375,4779.08837890625,-304.00360107421875,eta_3_top,0,131
0,11.388174099908916,272.23883056640625,1719.23974609375,-725.4041137695312,eta_1_x,0,34.04286525056863,272.23883056640625,2180.379150390625,-725.4041137695312,eta_3_top,0,132
0,6.343982909695699,3746.1611328125,2536.04052734375,-392.70794677734375,eta_2_y,0,12.194333360157996,4419.6669921875,1999.680419921875,-392.70794677734375,eta_3_top,0,133
0,60.18851194825815,3532.1181640625,1463.7327880859375,-501.7821044921875,eta_1_x,0,50.30422077806333,3532.1181640625,983.3692626953125,-501.7821044921875,eta_3_top,0,134
0,8.838022629092364,5375.15234375,2855.990966796875,-516.4662475585938,eta_1_x,0,14.454808865879935,5375.15234375,1918.719970703125,-516.4662475585938,eta_3_top,0,135
0,22.79602795955493,14700.0947265625,247.3016357421875,-2275.267822265625,eta_1_x,0,23.13595464348744,15477.5009765625,247.3016357421875,-3745.504638671875,eta_3_bot,0,136
0,8.73764790844953,6186.51220703125,2980.54443359375,-329.0366516113281,eta_1_x,0,26.61934262699701,19198.703125,5586.775390625,-329.0366516113281,eta_3_bot,0,137
0,7.020617314258932,4109.44921875,2876.962646484375,-603.8428955078125,eta_2_y,0,10.034798870404813,1534.969482421875,6056.02197265625,-762.5776977539062,eta_3_bot,0,138
0,22.349040350397324,9547.119140625,1482.8912353515625,-291.9796142578125,eta_1_x,0,40.22219933816068,9547.119140625,996.2398071289062,-291.9796142578125,eta_3_top,0,139
0,2.8127482938899546,13308.8486328125,2572.983154296875,-408.8365783691406,eta_1_x,0,8.260228103512553,12643.7734375,3263.115966796875,-408.8365783691406,eta_3_top,0,140
0,1.8468572101332223,3178.09521484375,3601.956298828125,-221.8719024658203,eta_1_x,0,1.7641907205326048,3178.09521484375,3601.956298828125,-221.8719024658203,eta_3_top,0,141
0,12.221688586904683,5658.62548828125,2959.845703125,-409.36920166015625,eta_1_x,0,27.143400655562356,6596.283203125,6155.56005859375,-409.36920166015625,eta_3_bot,0,142
0,35.085549799680365,14103.3095703125,2469.814697265625,-695.440185546875,eta_2_y,0,57.16608278205951,14919.521484375,1686.36865234375,-695.440185546875,eta_3_top,0,143
0,5.959349027221703,3441.212890625,1153.308837890625,-177.1814422607422,eta_1_x,0,7.617958335702878,3441.212890625,1462.653076171875,-177.1814422607422,eta_3_top,0,144
0,1.1539407390046033,4726.81689453125,118.63038635253906,-155.7233123779297,eta_4_x,0,1.547238058527472,4726.81689453125,442.734619140625,-155.7233123779297,eta_3_bot,0,145
0,10.433175635555065,293.76947021484375,2110.02001953125,-430.33587646484375,eta_1_x,0,33.36150379191429,293.76947021484375,1663.7611083984375,-430.33587646484375,eta_3_top,0,146
0,8.711438420876028,196.70584106445312,116.6242904663086,-1062.1046142578125,eta_4_x,0,14.146893662907138,196.70584106445312,116.6242904663086,-1062.1046142578125,eta_3_bot,0,147
0,11.331077928068089,5078.93408203125,292.9263916015625,-1636.5186767578125,eta_4_x,0,38.426549825654696,5078.93408203125,2958.991455078125,-607.1483764648438,eta_3_top,0,148
0,4.601904274455204,17152.505859375,5058.529296875,-502.9627380371094,eta_4_x,0,9.104455843119174,17152.505859375,93.19469451904297,-860.2732543945312,eta_3_bot,0,149
0,21.76581003179702,5514.13232421875,2099.421142578125,-566.9844360351562,eta_1_x,0,78.03933948655839,5514.13232421875,1410.43896484375,-566.9844360351562,eta_3_top,0,150
0,20.070192198595965,371.4068298339844,3256.102294921875,-690.6717529296875,eta_4_x,0,29.099529229804084,371.4068298339844,291.0046691894531,-2416.21533203125,eta_3_top,0,151
0,29.182309810392898,11059.560546875,1187.998779296875,-625.0521240234375,eta_1_x,0,96.90152201871012,11059.560546875,1768.3212890625,-625.0521240234375,eta_3_top,0,152
0,11.713412141533539,5831.9931640625,106.70142364501953,-3811.127197265625,eta_4_x,0,15.52928830618964,5490.18505859375,106.70142364501953,-3482.754638671875,eta_3_bot,0,153
0,1.2022359700765899,187.79257202148438,121.30332946777344,-5288.15234375,eta_4_x,0,4.673981953204732,187.79257202148438,121.30332946777344,-5288.15234375,eta_3_bot,0,154
0,5.4446622061731125,11313.71484375,2363.0166015625,-338.789306640625,eta_4_x,0,15.412916969679028,15020.9931640625,213.9309539794922,-2875.698486328125,eta_3_top,0,155
0,3.549583521647787,5329.84619140625,6368.4169921875,-1130.5584716796875,eta_4_x,0,11.546567404860651,5329.84619140625,6368.4169921875,-840.6865234375,eta_3_bot,0,156
0,0.0,,,,,,0.0,,,,,,157
0,16.55094472448265,2899.56884765625,226.6880645751953,-4423.248046875,eta_4_x,0,25.27702656333365,2899.56884765625,226.6880645751953,-4423.248046875,eta_3_bot,0,158
0,8.206765766844565,17042.349609375,2548.3486328125,-717.5513916015625,eta_1_x,0,19.6476214956394,17042.349609375,6057.873046875,-717.5513916015625,eta_3_bot,0,159
0,5.566483169576415,8237.544921875,2580.162841796875,-295.3634948730469,eta_1_x,0,14.970974831164048,8237.544921875,2580.162841796875,-295.3634948730469,eta_3_top,0,160
0,15.169644905902857,10987.8134765625,6800.4013671875,-1674.704345703125,eta_4_x,0,21.191708630290375,10987.8134765625,303.6897888183594,-1674.704345703125,eta_3_bot,0,161
