,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,ID
0,0.0,,,,,,0.0,,,,,,0
0,1.810079365743064,1039.0958251953125,175.67738342285156,-206.6985626220703,eta_4_x,0,1.1150272407512718,934.8118896484375,175.67738342285156,-206.6985626220703,eta_3_bot,0,1
0,2.1753451186778956,1104.7777099609375,62.763484954833984,-258.2995910644531,eta_4_x,0,2.0424137167552434,1104.7777099609375,62.763484954833984,-258.2995910644531,eta_3_bot,0,2
0,3.116990387622913,993.8837890625,281.0838317871094,-310.1754455566406,eta_4_x,0,3.1622969575913054,1144.5162353515625,75.3161849975586,-310.1754455566406,eta_3_bot,0,3
0,3.8896711768991423,75.3161849975586,281.0838317871094,-362.2290954589844,eta_4_x,0,3.473333006619196,431.7161865234375,152.94117736816406,-634.3519897460938,eta_3_bot,0,4
0,4.5429996133446915,75.3161849975586,281.0838317871094,-408.6687316894531,eta_4_x,0,3.556192709438938,431.7161865234375,152.94117736816406,-686.9840087890625,eta_3_bot,0,5
0,5.058974473610487,75.3161849975586,5247.05859375,-739.614990234375,eta_4_x,0,3.859463504428532,431.7161865234375,152.94117736816406,-739.614990234375,eta_3_bot,0,6
0,5.275435887178867,75.3161849975586,5247.05859375,-792.2470092773438,eta_4_x,0,3.9370618029451188,75.3161849975586,152.94117736816406,-792.2470092773438,eta_3_bot,0,7
0,5.619964640827124,75.3161849975586,5247.05859375,-844.8790283203125,eta_4_x,0,4.110741339800821,75.3161849975586,152.94117736816406,-844.8790283203125,eta_3_bot,0,8
0,5.779527423068775,75.3161849975586,2226.798583984375,-614.2415161132812,eta_1_x,0,4.2333448758980445,75.3161849975586,152.94117736816406,-897.510009765625,eta_3_bot,0,9
0,6.142256894674226,75.3161849975586,2438.801513671875,-683.59130859375,eta_1_x,0,4.547500515733631,75.3161849975586,152.94117736816406,-950.1420288085938,eta_3_bot,0,10
0,6.555275692348856,75.3161849975586,2226.798583984375,-733.126953125,eta_1_x,0,4.8497163463150095,75.3161849975586,152.94117736816406,-1002.7730102539062,eta_3_bot,0,11
0,6.853999866800989,75.3161849975586,2593.99853515625,-782.6625366210938,eta_1_x,0,4.959050125106558,75.3161849975586,5247.05859375,-891.552978515625,eta_3_bot,0,12
0,7.26684541972433,75.3161849975586,2806.00146484375,-832.1981201171875,eta_1_x,0,5.245916958151127,75.3161849975586,5247.05859375,-944.1849975585938,eta_3_bot,0,13
0,7.632895691238768,75.3161849975586,2806.00146484375,-881.7337646484375,eta_1_x,0,5.489084748535381,75.3161849975586,5247.05859375,-1160.66796875,eta_3_bot,0,14
0,8.017185683728064,75.3161849975586,2806.00146484375,-931.2693481445312,eta_1_x,0,5.750618475358178,75.3161849975586,5247.05859375,-1213.300048828125,eta_3_bot,0,15
0,5.921973047233418,75.3161849975586,2593.99853515625,-980.804931640625,eta_1_x,0,9.419665859208369,993.8837890625,2593.99853515625,-980.804931640625,eta_3_top,0,16
0,6.3144152137170755,75.3161849975586,2593.99853515625,-1030.340576171875,eta_1_x,0,10.2646723399628,993.8837890625,2593.99853515625,-1030.340576171875,eta_3_top,0,17
0,6.779708455949888,75.3161849975586,2593.99853515625,-1079.876220703125,eta_1_x,0,10.690486170517199,75.3161849975586,152.94117736816406,-3503.5419921875,eta_3_bot,0,18
0,7.2271038449556455,75.3161849975586,2806.00146484375,-1129.4117431640625,eta_1_x,0,10.406717159417068,75.3161849975586,152.94117736816406,-3556.174072265625,eta_3_bot,0,19
