,ID,fcc,L,b1,t_p,t_w,h_w,alpha_l,h_v,l_v,oo,uu,d4_plate,d3_plate,d2_plate,d1_plate,s_plate,d4_walls,d3_walls,d2_walls,d1_walls,s_walls,fsy,fsu_fac,esu,ecu,s,beta,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses
0,0,25.0,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
1,1,26.785714285714285,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
2,2,28.571428571428573,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,1.4753967529619223,4740.1728515625,111.11111450195312,-430.8826293945313,eta_1,0.0,2.7885470973040727,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_3_top,0.0,0.2893484258174315,4811.4,0.0,-364.675,bot,47.0,0.2893484258174315,4811.4,0.0,-364.675,bot,38.0,1.698893398286654,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_y_top_stresses
3,3,30.357142857142858,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,1.497261407564773,4740.1728515625,111.11111450195312,-430.8826293945313,eta_1,0.0,2.893614425468313,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_3_top,0.0,0.2983802828640338,4811.4,0.0,-364.675,bot,46.0,0.2983802828640338,4811.4,0.0,-364.675,bot,37.0,1.749029557885286,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_y_top_stresses
4,4,32.142857142857146,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,1.517599110781771,4740.1728515625,111.11111450195312,-430.8826293945313,eta_1,0.0,2.9951824240380738,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_3_top,0.0,0.3068421108461169,4811.4,0.0,-364.675,bot,46.0,0.3068421108461169,4811.4,0.0,-364.675,bot,37.0,1.7976877845833028,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_y_top_stresses
5,5,33.92857142857143,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,1.5277520859628146,4740.1728515625,111.11111450195312,-430.8826293945313,eta_1,0.0,3.0450748391331257,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_3_top,0.0,0.311034602425859,4811.4,0.0,-364.675,bot,46.0,0.311034602425859,4811.4,0.0,-364.675,bot,37.0,1.8216519518891143,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_y_top_stresses
6,6,35.714285714285715,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,1.5478257619921432,4740.1728515625,111.11111450195312,-430.8826293945313,eta_1,0.0,3.1433614616925065,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_3_top,0.0,0.3193347260199113,4811.4,0.0,-364.675,bot,45.0,0.3193347260199113,4811.4,0.0,-364.675,bot,36.0,1.868968920992528,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_y_top_stresses
7,7,37.5,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,1.5673819986618596,4740.1728515625,111.11111450195312,-430.8826293945313,eta_1,0.0,3.239628688959618,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_3_top,0.0,0.327440345978076,4811.4,0.0,-364.675,bot,45.0,0.327440345978076,4811.4,0.0,-364.675,bot,36.0,1.9154410753432836,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_y_top_stresses
8,8,39.285714285714285,5000,9720,250,400,2780,90,0,0,30,30,30,30,30,30,300,30,30,30,30,200,390,1.046,0.045,-0.002,0.5,0.0,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9720,0.33,0.33,407.94,1.5863060220408036,4740.1728515625,111.11111450195312,-430.8826293945313,eta_1,0.0,3.333844187200464,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_3_top,0.0,0.3353615054376758,4811.4,0.0,-364.675,bot,45.0,0.3353615054376758,4811.4,0.0,-364.675,bot,36.0,1.9610317339358876,4740.1728515625,2012.0731201171875,-194.44444274902344,eta_y_top_stresses
