,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsy,fsu_fac,esu,ecu,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses
73,73,8452.913386198166,6778.875335632957,358.5816905361571,990.846977029371,2326.957767859698,12.050173229464065,13.17800732572053,11.459387035581711,116.5625127526036,22.817557947564804,27.72958875354554,112.34879262920246,45.27129710894639,0.1455127308033812,9.708631878459135,1048.9694368902865,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6778.875335632957,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
74,74,11727.905440367018,9976.091053458496,611.045490073975,1069.1756416473715,4719.643832959922,13.245110562314723,23.15073368418364,27.95292044909862,479.55691785903673,30.731435844523624,27.611553863951013,154.97757903453814,49.091630653400784,0.545463860668909,-40.92016278181903,778.3645343905348,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9976.091053458496,0.33,0.33,421.2000000000001,0.9947895754588544,115.9507827758789,5201.72607421875,-563.120361328125,eta_1,360.0,0.6331299286849991,115.9507827758789,4853.00927734375,-563.120361328125,eta_3_top,46.0,0.0232906926621677,274.3425039701086,293.1150694647903,0.0,bot,109.0,0.0251914105309644,274.3425039701086,10365.614729254856,0.0,bot,20.0,0.9431017503036055,115.9507827758789,5201.72607421875,-563.120361328125,eta_y_top_stresses
75,75,17764.60556477939,8420.760201926769,928.7778714630916,875.1933282340347,4113.558956983745,29.07011062721553,19.6634822254835,25.85769614495368,119.86399628952051,12.777377775105908,22.941441226226356,454.7284398147679,44.78493016251256,0.5576429056810966,-48.42695840649719,943.1860524988608,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8420.760201926769,0.33,0.33,421.2000000000001,0.9998240293566576,146.8101348876953,16499.771484375,-1464.0810546875,eta_4,96.0,2.90075838761181,146.8101348876953,389.640869140625,-1072.2120361328125,eta_3_bot,0.0,0.1945066205605475,347.3563583294787,16889.412236545355,-1268.1464854142507,bot,33.0,1.773560230982696,347.35635832947924,3582.968167324265,0.0,top,0.0,1.7524608858834922,146.8101348876953,389.640869140625,-1072.2120361328125,eta_y_bot_stresses
76,76,15276.414279310931,13552.936882898906,832.8942996381483,670.8278367092882,3341.796074747047,19.863874464463677,13.746140981240556,18.15612284957848,180.69291594090285,28.00107143245537,24.47787735404136,207.57880200811792,25.097362722033264,0.5404794169388691,-20.310984119669413,1016.4381153466586,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13552.936882898906,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
77,77,12740.20116945624,18616.27972986977,1130.233141406325,833.0484205262633,2246.2027902480827,12.443988219552743,15.34252361075068,18.72062343294447,394.3896648574752,20.807902166973136,18.381519924216352,166.23910143187467,31.60835811227192,0.2575860986361019,49.68447104980604,1434.6013103054777,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18616.27972986977,0.33,0.33,421.2000000000001,0.9921815507382172,11356.5419921875,5719.83984375,-1081.7945556640625,eta_1,540.0,0.6155974366298886,11356.5419921875,6187.31298828125,-1081.7945556640625,eta_3_top,198.0,0.0163723395222945,17429.49189709057,11514.216708215288,0.0,bot,151.0,0.0163723395222945,17429.49189709057,11514.216708215288,0.0,bot,31.0,0.939120475816592,11356.5419921875,6187.31298828125,-1081.7945556640625,eta_y_top_stresses
78,78,6872.710265546973,8456.348239955047,505.0825279713081,791.007953146295,3724.201409853147,21.13325485598522,11.911973338605264,27.24431330056964,384.1708006533151,27.628228003385967,25.542987670275085,461.137066341055,25.759045674768185,0.8352472423821047,15.5397768530306,754.6943656560275,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8456.348239955047,0.33,0.33,421.2000000000001,0.999723098866459,8355.0830078125,106.03013610839844,-458.0981140136719,eta_4,36.0,3.230947595248327,8355.0830078125,2507.912353515625,-458.0981140136719,eta_3_top,0.0,0.1966800374496229,8216.751706489653,250.87022038652796,0.0,bot,10.0,0.2409949958800466,8216.751706489653,5830.83209201415,0.0,bot,4.0,1.9156341345841552,8355.0830078125,2746.678466796875,-458.0981140136719,eta_y_top_stresses
79,79,11601.707825217018,13655.61864583505,1000.5474574959336,487.7665756322377,3633.2011912427793,11.311516838295546,14.6128264200242,27.835200693985968,229.979808701851,27.44651204766212,13.522698078551254,443.34180223734825,40.99143276478995,0.8284670558076103,-35.01601966005241,359.94307788474504,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13655.61864583505,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
80,80,6111.446596043104,5149.409451788914,319.7715230148175,343.23649368296634,4160.028046798724,27.71442330437658,14.465410310292004,14.623711397747169,325.1097217642284,23.93332965008978,28.30123898802657,133.4710045405296,32.4330158972268,0.3430051872943781,-44.90148559497384,1310.9024286507845,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,5149.409451788914,0.33,0.33,421.2000000000001,0.99958633543262,59.85100555419922,5518.001953125,-272.39794921875,eta_4,44.0,2.1586751644730127,59.85100555419922,5518.001953125,-272.39794921875,eta_3_bot,0.0,0.1867490333099348,141.6087599241951,158.6257778149038,0.0,bot,17.0,0.1943693550439539,141.6087599241951,5609.584324545233,0.0,bot,11.0,1.404975244949359,59.85100555419922,5518.001953125,-272.39794921875,eta_y_bot_stresses
81,81,10561.651404482496,16349.967499933937,355.88593659411447,1034.582095271408,3181.207572818017,21.265609234931205,21.47590066497047,20.000845708882167,154.0054059890128,14.946122801369857,27.78539215479988,325.418405427941,43.44929918909719,0.7654632765775132,-6.721379121430573,814.2256724573405,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16349.967499933937,0.33,0.33,421.2000000000001,0.999606108763254,16276.544921875,448.3189086914063,-3261.110595703125,eta_1,112.0,1.460191310656622,12254.1484375,4508.06640625,-308.4344787597656,eta_3_top,0.0,0.0234958061567251,12007.007382763975,0.0,-530.8523530991054,bot,129.0,0.0234958061567251,12007.007382763975,0.0,-530.8523530991054,bot,96.0,1.1102789287747024,12254.1484375,4508.06640625,-308.4344787597656,eta_y_top_stresses
82,82,15468.47255751934,3835.233807938209,1261.341723858568,355.84988513387214,4860.989068076014,29.56307013132372,11.1631792124002,22.768005431757587,98.65599569793902,29.578028061794647,23.589393435953937,241.85052499284248,26.958018002293564,0.3023197721101745,-12.413565216958204,933.2431766641632,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,3835.233807938209,0.33,0.33,421.2000000000001,1.84428976278412,2147.9833984375,15042.3623046875,-1182.5078125,eta_4,0.0,1.49177556369661,249.54232788085935,14958.4208984375,-1329.1402587890625,eta_3_bot,0.0,0.3469381439714608,1107.4237620421588,15112.622672385469,-1421.7543631050764,bot,29.0,0.3469381439714608,1107.4237620421588,15112.622672385469,-1421.7543631050764,bot,25.0,1.1221703841853117,249.54232788085935,14958.4208984375,-1329.1402587890625,eta_y_bot_stresses
83,83,13713.108363323148,4231.081068740638,555.9113059948843,1182.3156200507483,2054.412061920676,24.649974123729464,13.797132548650486,23.08179527632728,405.8632858993941,27.33457690918536,18.580172900763227,158.7647377547121,46.38882851784725,0.6585330547611599,-39.066131640217584,426.79673975531495,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4231.081068740638,0.33,0.33,421.2000000000001,0.999647468698445,98.35460662841795,109.2327651977539,-508.5997009277344,eta_4,72.0,2.9151909984732463,1763.3214111328125,407.6622314453125,-508.5997009277344,eta_3_bot,0.0,0.26044588433913,1628.9662114651458,258.44760032999324,0.0,bot,46.0,0.5634011448449207,232.70945878073508,12272.345142942406,0.0,bot,9.0,1.759361391107472,1763.3214111328125,407.6622314453125,-508.5997009277344,eta_y_bot_stresses
84,84,16380.814479928376,5081.296709817605,948.2486424683648,435.6610708607562,3843.84529319984,21.17943966083626,17.10957549615,18.985723764353363,141.30926855545474,27.529837820126943,17.022872512229704,247.69561284917376,46.22049466993565,0.4797671017525739,-35.48302485191584,486.7294478312325,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,5081.296709817605,0.33,0.33,421.2000000000001,0.9989330967522086,88.58885955810547,15774.4208984375,-1281.718994140625,eta_4,96.0,1.549934915229282,88.58885955810547,170.73204040527344,-1037.60205078125,eta_3_bot,0.0,0.1307398006942304,209.60348927997623,15945.15340906762,-1159.660133594356,bot,25.0,0.1307398006942304,209.60348927997623,15945.15340906762,-1159.660133594356,bot,24.0,1.144023284587062,88.58885955810547,170.73204040527344,-1037.60205078125,eta_y_bot_stresses
85,85,13575.667912559607,14107.715685436026,477.7359292321563,1166.4800568463938,3854.529890044054,24.702885883813316,19.67583349125829,10.671177770704531,151.21293812053582,11.407790580869316,28.951643840292736,448.1270678941838,41.836203336366026,0.6660885593615861,-16.322095420775984,1300.1665710981,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,14107.715685436026,0.33,0.33,421.2000000000001,0.999930923413346,5685.03857421875,527.693359375,-4242.66455078125,eta_1,24.0,1.4731442964400483,6419.3818359375,12050.337890625,-435.2705078125,eta_3_bot,0.0,0.0991875616036649,6284.98733786175,12181.68607835847,0.0,bot,82.0,0.0991875616036649,6284.98733786175,12181.68607835847,0.0,bot,43.0,1.1159737532986087,6616.14794921875,12050.337890625,-435.2705078125,eta_y_bot_stresses
86,86,7552.233455441704,13408.214852733008,533.9401873137373,380.0091426195287,2809.788998880989,22.741023314059667,13.232939507831704,18.638622941308164,389.34577576215736,20.60041824817062,11.88506647019972,464.90679784210886,43.95932743955553,0.6278685549072307,43.7217838282301,759.5640321200913,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13408.214852733008,0.33,0.33,421.2000000000001,0.994605322666592,13327.9326171875,3338.3115234375,-483.88330078125,eta_1,171.0,0.8778545145877231,10829.201171875,3137.182373046875,-483.88330078125,eta_3_top,40.0,0.0120272957376763,13218.265142319293,7003.164739734224,0.0,bot,86.0,0.0120272957376763,13218.265142319293,7003.164739734224,0.0,bot,49.0,0.9842132014353014,10829.201171875,3338.3115234375,-483.88330078125,eta_y_top_stresses
87,87,10109.845901328545,15900.077129153146,1078.2668580016682,219.15847112218276,2777.866919153641,24.93392502972808,19.147689065370017,27.356037108280702,399.728225778064,16.44417243484003,11.743442019363089,151.88442194902356,25.59723953973989,0.459209876133668,-2.295908329232582,422.3012167695071,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15900.077129153146,0.33,0.33,421.2000000000001,0.9965917300962897,46.20111083984375,4900.92822265625,-1021.5159912109376,eta_1,1601.0,1.0735344305671948,46.20111083984375,4900.92822265625,-1021.5159912109376,eta_3_top,0.0,0.0116400188326601,6230.842724986889,9781.889868474089,0.0,bot,176.0,0.0116400188326601,6230.842724986889,9781.889868474089,0.0,bot,103.0,1.0048033130675025,46.20111083984375,4779.58251953125,-1021.5159912109376,eta_y_top_stresses
88,88,16406.70944704797,4559.692374506626,451.321633743484,1133.0143863336932,3104.483789542895,28.470909144981952,26.85381103577777,22.988937452240645,314.75201703714407,25.13666137181377,26.28395370160216,296.7797694714956,46.043136655169455,0.8493824398613737,27.13927550607801,354.6056031662949,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4559.692374506626,0.33,0.33,421.2000000000001,1.009316143296804,4477.7880859375,331.2648620605469,-403.8140869140625,eta_4,0.0,1.6449495149851443,4477.7880859375,331.2648620605469,-403.8140869140625,eta_3_bot,0.0,0.102817782857907,4365.905448590094,210.01330708482132,0.0,bot,25.0,0.5760313079487699,4365.905448590094,15063.681753629458,0.0,bot,12.0,1.181730590561456,4477.7880859375,88.76214599609375,-403.8140869140625,eta_y_bot_stresses
89,89,13494.382230670564,7942.596755301395,1155.2930896253235,308.0063779188532,3793.2257164153625,21.62627607797112,8.88711806436586,13.06798775123714,112.45373419413508,27.780007419661143,27.32700293434716,233.02885781032688,30.338733700033902,0.2473629612003511,29.98814195009077,815.5169249971005,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7942.596755301395,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
90,90,10957.756850403504,16169.930880001171,697.8344455008822,409.8775442609569,2758.1663483562347,11.209143839926046,12.093319202415566,28.079371421664916,151.1907473555519,24.15794927119801,27.0892579901202,157.62536125636788,43.26854537042958,0.3564891131755133,-38.0357218907371,1069.5667791078724,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16169.930880001171,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
91,91,10269.987432945476,8908.280922433813,640.0531540269889,662.628165195904,2307.812218585454,22.96480755326497,23.915135793999298,23.748336564729,275.97054341648527,13.114886159946169,15.122272553734971,364.25528708212704,32.52524687312973,0.7018226038702545,33.29536254746131,392.9689007171672,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8908.280922433813,0.33,0.33,421.2000000000001,1.0095047053728667,8780.2685546875,9312.857421875,-940.371826171875,eta_4,0.0,3.445928434862631,8780.2685546875,294.5014038085937,-720.523193359375,eta_3_bot,0.0,0.3718324619201129,8605.39937107106,0.0,-830.4476620602888,bot,9.0,1.042295318294072,8605.399371071064,9290.316411913836,0.0,bot,0.0,2.0165919636937284,8780.2685546875,294.5014038085937,-720.523193359375,eta_y_bot_stresses
92,92,14635.257284915975,2341.1813264507477,1022.3041588723812,737.0168281536518,2587.917058957544,21.09050969493352,25.42089839816661,18.768225876604703,251.92311776815032,26.47527261494116,13.29288883914166,103.83480855714257,40.46512862036988,0.4132687818242765,2.301726418347498,483.0211127978532,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,2341.1813264507477,0.33,0.33,421.2000000000001,0.9997749744481856,1859.073486328125,13577.28125,-1112.541015625,eta_4,48.0,2.1043389133444275,2257.07373046875,13577.28125,-1112.541015625,eta_3_bot,0.0,0.0421598866170411,2142.1809137024347,13898.240456762323,-1235.8073162363785,bot,96.0,0.9259374167809808,2142.180913702434,12915.436310176989,0.0,bot,12.0,1.3800832864609178,2257.07373046875,13577.28125,-1112.541015625,eta_y_bot_stresses
93,93,15845.935023482454,12813.350957792569,1034.700032291991,631.1244816150186,2416.1582362689123,23.162935127943005,26.74443129218861,17.986268899845566,452.0014822888037,24.589843363209127,17.438476140686735,136.70151579099863,36.7206702761308,0.1117059460550303,-13.47511647329967,1285.832639196525,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12813.350957792569,0.33,0.33,421.2000000000001,0.999033940130938,127.65247344970705,15082.181640625,-976.132080078125,eta_4,180.0,1.7020671439888435,127.65247344970705,494.981201171875,-976.132080078125,eta_3_bot,0.0,0.0378470191986224,302.0289868622533,313.80546742601587,0.0,bot,253.0,0.0429633154222563,302.0289868622533,14901.005074441418,0.0,bot,22.0,1.2052976618245317,127.65247344970705,494.981201171875,-976.132080078125,eta_y_bot_stresses
94,94,15061.093662784724,13570.102657196025,508.2619246278942,546.2435016138414,1922.1501192721976,26.99678686567266,28.192698599653728,14.1375415459676,116.17974514946064,25.612498208589187,19.143678220580195,298.33740110105015,49.207823772517685,0.2732943621561607,-23.35230945721109,945.1381865784172,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13570.102657196025,0.33,0.33,421.2000000000001,0.9970644576185044,105.14891052246094,14292.5419921875,-758.394287109375,eta_4,224.0,0.8381875487706408,105.14891052246094,14292.5419921875,-575.2847290039062,eta_3_bot,8.0,0.0258808438984785,248.7852153819272,14514.850161170883,-666.8393094678505,bot,165.0,0.5177031575312226,248.78521538192712,14275.355133511564,0.0,bot,6.0,0.9786999476123888,105.14891052246094,14292.5419921875,-575.2847290039062,eta_y_bot_stresses
95,95,12333.473091982289,17483.421946051072,740.9223056285849,636.1777624461811,3180.8341453036696,12.59839507204287,22.8712310935106,14.981668180899236,245.86257498318204,14.30482439270104,20.342024077620103,339.89186588889703,43.77094415510404,0.6177291351461766,42.18778717671151,833.1181107507041,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17483.421946051072,0.33,0.33,421.2000000000001,0.9530908737932496,16420.16796875,11426.330078125,-1154.8486328125,eta_4,880.0,0.118764440455674,17357.802734375,6012.65966796875,-699.7599487304688,eta_3_top,698.0,0.0032291382183098,17186.203772968234,11697.295329536108,-1003.3411226161376,bot,174.0,0.0286080976638161,15997.33108063673,5848.647664768054,0.0,top,76.0,0.5734153857773922,17357.802734375,6012.65966796875,-699.7599487304688,eta_y_top_stresses
96,96,15959.371620095648,3923.5145502067,434.85649121984153,951.7905937075062,2294.667432846448,19.713612844469743,22.234913430324383,22.21145118062786,167.91777937637224,18.751855239062,17.796363151637074,129.06805714578317,25.758542634409523,0.8925220037387802,-31.42626839430465,1074.5011374976575,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,3923.5145502067,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
97,97,12870.644932434252,13097.330808522342,599.965046082805,412.3827056300152,4199.690499599082,25.83621507392357,19.26434884050927,28.80065587400477,200.95748638066885,15.00262087511612,22.778953264460952,371.69520744877457,47.61452061100184,0.5625110707514597,-32.44026062889996,958.5307490361542,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13097.330808522342,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
98,98,11532.48605811738,8871.774440834693,312.7852025001655,577.6551378205126,2994.250517413152,10.471984880962966,25.62763751779156,19.99697907713732,192.5299003467792,13.536475077547252,25.78319530810857,236.5118948777005,39.896185548246685,0.2908608399775307,-10.03882005452523,574.6834057417384,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8871.774440834693,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
99,99,8531.44216683097,11086.0101593311,916.6344260566398,752.8891828159414,2262.622727360399,13.609524257961263,9.942969572678804,13.872911155738596,344.8215021434117,12.89967456707318,19.08549670262975,178.89429612084842,39.06942086892771,0.8341095699816298,20.219083718065413,1005.8534771292116,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11086.0101593311,0.33,0.33,421.2000000000001,0.9997367193080696,10953.25390625,135.6137237548828,-868.3905029296875,eta_4,56.0,5.71685819113802,10953.25390625,3367.822021484375,-868.3905029296875,eta_3_top,0.0,0.2739283872172427,10771.906538150051,320.8653105906199,0.0,bot,11.0,2.801428653819653,10771.906538150051,0.0,-1289.9671760711058,bot,0.0,3.13305388824421,10953.25390625,3749.552978515625,-868.3905029296875,eta_y_top_stresses
100,100,11123.761191071326,9090.084940565886,402.2603178674226,531.0137644588895,2943.880471503372,11.516150777717415,25.925416320147328,18.986517363996622,161.60443460881282,11.70075593379618,26.78301219312371,242.25313391207524,41.88687200925038,0.2721602033262386,-8.999660208054932,549.0124450245027,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9090.084940565886,0.33,0.33,421.2000000000001,0.9970096204262504,79.23963928222656,5180.85400390625,-356.2877197265625,eta_1,240.0,0.3771438129240046,79.23963928222656,10286.42578125,-356.2877197265625,eta_3_bot,123.0,0.012968630510954,187.48300189917143,10398.547057124542,0.0,bot,141.0,0.012968630510954,187.48300189917143,10398.547057124542,0.0,bot,51.0,0.856429752514314,79.23963928222656,10286.42578125,-356.2877197265625,eta_y_bot_stresses
101,101,8497.571337616682,6306.769092059287,906.9853079637934,196.1786799097965,4293.845419757933,28.74648122685649,31.107817338715343,20.027069537996283,348.6833174595797,29.01768456022096,27.32532317103636,462.6932144458307,38.83327444757438,0.4092122932921887,-0.0529471483810629,1245.6831111952797,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6306.769092059287,0.33,0.33,421.2000000000001,1.0035531264901536,2230.45361328125,51.929649353027344,-1046.6759033203125,eta_4,0.0,0.9249514711201356,2310.42041015625,51.929649353027344,-944.4151000976562,eta_3_bot,92.0,0.2400321123005583,2365.038409522228,0.0,-995.5458697463008,bot,228.0,0.2400321123005583,2365.038409522228,0.0,-995.5458697463008,bot,117.0,0.989523805318107,2310.42041015625,51.929649353027344,-944.4151000976562,eta_y_bot_stresses
102,102,6370.9776797507775,11548.491448161056,296.3395555732823,876.6173071607582,2088.6703353837124,26.689534721358925,26.11826228659346,30.1193985056458,118.3009450128423,26.22744043891582,29.330873519642694,380.606421983938,45.9851345740363,0.1317516849724365,12.415182021742918,287.5635436275872,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11548.491448161056,0.33,0.33,421.2000000000001,2.2440597271698177,61.95072937011719,5126.1806640625,-2203.808837890625,eta_1,0.0,5.498189770920884,1527.720703125,54.73736572265625,-248.92523193359372,eta_3_bot,0.0,0.2451325861337962,1026.0390478943095,0.0,-411.2164240193865,bot,33.0,1.439081263864789,1612.347075262486,647.5496153409665,0.0,bot,0.0,3.0277560289847445,1527.720703125,54.73736572265625,-248.92523193359372,eta_y_bot_stresses
103,103,17079.830916618226,11657.458100480995,1094.3527461159993,382.63206278170526,2636.9003846027954,16.654730448307337,28.50997888303785,13.521113309440526,291.5443881084529,25.12602733180387,27.273577757914182,119.30370324113142,31.049790998877963,0.7387468738793073,5.416236721396784,581.3610820753779,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11657.458100480995,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
104,104,14745.68562939144,20661.763678071973,643.414204129577,343.9189885147184,3580.8458218732526,28.411105416910797,28.30188439117173,27.11262061588715,303.48134411132094,16.74745015504309,19.601100836030845,181.28678507649175,40.33043169698141,0.3114745757911478,-19.53551188894606,270.6458391960832,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,20661.763678071973,0.33,0.33,421.2000000000001,0.9937951055728212,609.7933349609375,14277.244140625,-876.4044189453125,eta_4,850.0,0.2229504903909943,72.04466247558594,14277.244140625,-876.4044189453125,eta_3_bot,607.0,0.0275366219108604,170.45955034409377,14401.76664087672,-791.1240942818487,bot,290.0,0.1927507053726644,1534.1359530968443,6874.443276578489,0.0,top,105.0,0.7404129865010204,72.04466247558594,14277.244140625,-876.4044189453125,eta_y_bot_stresses
105,105,8857.674444399594,11777.691649974278,290.51187805413974,517.9508781407986,3439.1217779208755,17.038302959193647,19.04748546145926,24.42861967343299,154.81323793943852,23.8849694377425,21.420190064139515,154.9962361656186,50.449046723107095,0.1288198923002192,31.881082826805493,1016.889780526911,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11777.691649974278,0.33,0.33,421.2000000000001,0.9971675188589928,58.66737365722656,217.0520782470703,-244.0299835205078,eta_4,450.0,0.4649582087616548,1169.1353759765625,58.15892791748047,-244.0299835205078,eta_3_bot,393.0,0.071172015501416,5135.914823078069,8202.118127415524,0.0,bot,105.0,0.071172015501416,5135.914823078069,8202.118127415524,0.0,bot,66.0,0.8987122044549337,774.1836547851562,58.15892791748047,-244.0299835205078,eta_y_bot_stresses
106,106,9167.215819738594,6308.254444265065,773.6247924852486,1199.3047483942769,4198.474406221373,25.162466933887885,19.18496220857305,15.66636182746296,372.6236973989661,18.70294560963076,18.06594155093405,509.6801065058442,26.011581786464838,0.4623643192514377,-0.6000950030654089,958.8165548882578,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6308.254444265065,0.33,0.33,421.2000000000001,1.1854224772755746,2228.364013671875,7828.99609375,-726.01708984375,eta_4,0.0,6.6797018466328,2228.364013671875,7449.47314453125,-726.01708984375,eta_3_bot,0.0,0.9302303468748192,2428.67796104205,7639.234739651363,0.0,bot,3.0,3.425290061788529,3122.5859499112075,986.0289950788596,0.0,bot,0.0,3.610657368163135,2228.364013671875,7449.47314453125,-726.01708984375,eta_y_bot_stresses
