,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsy,fsu_fac,esu,ecu,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses
10,10,7690.170161153217,7108.446663582221,502.3727331580267,707.3509372305723,2647.300325409371,21.011419290022115,27.511852138622466,24.852442200235952,476.0168290196252,13.62631825197021,17.603788737570266,169.15010117011602,27.129848501815548,0.8142809822601035,34.726173034190495,317.32331582660487,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7108.446663582221,0.33,0.33,421.2000000000001,1.4273083797408763,7006.2978515625,363.4735412597656,-454.5277099609375,eta_4,0.0,5.348837353476,7006.2978515625,363.4735412597656,-454.5277099609375,eta_3_bot,0.0,1.022933358455831,6866.759477020425,230.4330343894473,0.0,bot,0.0,1.939158752702868,6866.759477020425,6752.3861895331975,0.0,bot,0.0,2.9659950378053104,7006.2978515625,363.4735412597656,-454.5277099609375,eta_y_bot_stresses
11,11,11897.834278151537,14467.330450879552,1253.8267099425716,623.7860894804991,4650.3821443038205,16.778689914337768,12.931139588242024,10.140947457776916,222.85528834288905,22.12203897698206,13.64143100052252,178.04010151219913,44.28011118227232,0.1910111578478761,35.660019075901324,1397.1653127357115,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,14467.330450879552,0.33,0.33,421.2000000000001,1.035575119373562,2513.223876953125,489.0361633300781,-1213.3807373046875,eta_4,0.0,3.7473092858071433,9077.7744140625,10986.146484375,-1361.9285888671875,eta_3_bot,0.0,0.3780382717088244,9855.868869661705,11274.048188671037,-1509.5977278792818,bot,83.0,0.4541265545138963,9855.868869661695,10964.011863482585,0.0,bot,18.0,2.1682185258353504,9077.7744140625,10986.146484375,-1361.9285888671875,eta_y_bot_stresses
12,12,5155.650679592444,15004.101216997562,286.0449673137851,1083.6788999522078,3484.287225671444,28.687604456259734,21.61610312911204,26.412890365112165,510.6485963788605,19.539444099962047,13.52874263023566,331.3137382499974,35.46003299943634,0.6534624030137367,-22.473209568588032,348.2604208649297,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15004.101216997562,0.33,0.33,421.2000000000001,1.07393954397384,9410.6865234375,211.95643615722656,-238.3708038330078,eta_4,0.0,4.771543382873653,9410.6865234375,211.95643615722656,-238.3708038330078,eta_3_bot,0.0,0.8358001890812449,9765.169208729243,134.37506872812776,0.0,bot,6.0,1.6875334938996729,9215.018830772668,3937.596710912109,0.0,bot,0.0,2.6668474414348697,9410.6865234375,211.95643615722656,-238.3708038330078,eta_y_bot_stresses
13,13,11748.457532266091,7811.287095677562,943.7992377055476,1015.1652192899112,4203.43811710424,14.992407848039605,18.703483070168385,16.34684013033847,197.72967135314408,21.54359202577261,15.687253403284265,341.56397189514416,31.513429963821316,0.855439320710057,-16.679479423829996,548.6420902310391,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7811.287095677562,0.33,0.33,421.2000000000001,1.0609714529710494,7624.20556640625,456.1818542480469,-1090.3671875,eta_4,0.0,5.76677809836191,7624.20556640625,187.1275329589844,-896.011962890625,eta_3_bot,0.0,0.7902586748778203,7368.647493589166,0.0,-1290.5828823666477,bot,11.0,2.636101713644073,7368.647493589167,1328.2449237308026,0.0,bot,0.0,3.157460095049557,7624.20556640625,187.1275329589844,-896.011962890625,eta_y_bot_stresses
14,14,9262.54717310057,18463.05286042697,613.7842201907896,664.1063399142988,3154.842139946511,26.24330298450297,28.915180737533195,24.34892468524551,156.29828712546453,16.968281423649913,19.180336468134048,201.76074552460403,25.771746739895782,0.3969063786108434,-50.95594991112718,1501.9708351140696,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18463.05286042697,0.33,0.33,421.2000000000001,1.5296836396712106,128.7562255859375,8317.47265625,-1024.3280029296875,eta_4,0.0,4.9192242295686,128.7562255859375,8317.47265625,-1024.3280029296875,eta_3_bot,0.0,1.0184106567241755,304.64037219704505,8314.692285691124,0.0,bot,0.0,1.0184106567241755,304.64037219704505,8314.692285691124,0.0,bot,0.0,2.737905553419636,128.7562255859375,8317.47265625,-1024.3280029296875,eta_y_bot_stresses
15,15,9430.761000744327,7877.483724277171,1102.6074143847477,583.4721338587246,3050.6590189219764,27.699183480421507,19.91175083485892,15.075549195437954,51.14524422856881,20.906074724113207,17.194776377643027,159.89327949313645,25.380034109389705,0.6901581007874914,44.68094643341209,610.4617951688139,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7877.483724277171,0.33,0.33,421.2000000000001,4.581859009802272,7764.28369140625,8603.18359375,-1499.59375,eta_4,0.0,14.890049459305295,7764.28369140625,8603.18359375,-1208.979248046875,eta_3_bot,0.0,4.414031540438486,7609.649277651746,8847.288866885605,-1354.286783445811,bot,0.0,6.762643239240783,7609.649277651746,8847.288866885605,-1857.6455215679368,bot,0.0,7.70397390312081,7764.28369140625,8603.18359375,-1208.979248046875,eta_y_bot_stresses
16,16,11158.884191452866,4225.852969630746,839.6427693944277,777.7014915818754,4752.7204887616745,17.824531912362865,29.09146208325786,30.09791545036123,318.39992713963795,25.89339406856958,11.776811030875905,499.69831728024,36.2668788898071,0.2097956843025457,44.82855460943431,341.246710053878,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4225.852969630746,0.33,0.33,421.2000000000001,0.9994286113778564,4074.038330078125,10038.76171875,-1251.9615478515625,eta_4,48.0,5.201306295921916,4074.038330078125,10038.76171875,-950.1234130859376,eta_3_bot,0.0,0.3913679495806054,3866.655467212135,10381.182699870991,-1101.0423962763198,bot,12.0,3.575123857387192,3866.655467212133,3778.75050275304,0.0,top,0.0,2.877261206431849,4074.038330078125,10038.76171875,-950.1234130859376,eta_y_bot_stresses
17,17,12966.080574235655,12336.293819313112,1130.089570991095,949.012377804162,3931.952444569187,16.618984762727248,21.068945463943827,18.025039717663493,213.03269517480356,10.182791972351028,28.557352266516677,153.48623139793867,30.649218457574992,0.6827584707574499,17.68951775970502,306.4960591416567,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12336.293819313112,0.33,0.33,421.2000000000001,1.1561349287588074,12159.0205078125,11391.548828125,-1087.711181640625,eta_4,0.0,5.295615558809599,12159.0205078125,11849.4609375,-1087.711181640625,eta_3_bot,0.0,0.4529636880903949,11916.859829456464,11620.504945949257,0.0,bot,7.0,1.6021424525094388,11916.859829456464,10827.378444984775,0.0,bot,0.0,2.923880332904568,12159.0205078125,11849.4609375,-1087.711181640625,eta_y_bot_stresses
18,18,10547.249679438872,3630.6855414419056,639.9686615979725,663.8870554398358,2217.955266987118,11.171075291507258,14.67541233251071,23.102598867110547,299.3275069067894,21.022870370463792,10.57969633652582,275.9116815277278,35.287487680362645,0.4977654141210515,-49.78926922531905,591.5557641395352,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,3630.6855414419056,0.33,0.33,421.2000000000001,0.999766931931369,126.59690856933594,114.8730239868164,-595.8328857421875,eta_4,96.0,3.199850470854691,1071.529052734375,428.71197509765625,-595.8328857421875,eta_3_bot,0.0,0.238719983684867,299.53155716895725,271.7924721599735,0.0,bot,12.0,2.9782198344945363,2704.860728374222,9883.362623999035,-1560.420097397627,top,0.0,1.8962902323598656,1071.529052734375,428.71197509765625,-595.8328857421875,eta_y_bot_stresses
19,19,13570.912458886298,19628.23735387,647.9553479489501,891.0380601507621,4356.712115910337,29.36072563984356,20.056545141710608,20.49947954539664,115.84137171813325,18.056852572670657,15.664917032857703,439.0887007633328,29.37588713964536,0.3451515218360344,-43.683072298253904,407.0204463565575,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,19628.23735387,0.33,0.33,421.2000000000001,0.9992252657245853,136.8818817138672,396.0169067382813,-1025.9188232421875,eta_4,72.0,2.437080214382415,136.8818817138672,396.0169067382813,-749.2301025390625,eta_3_bot,0.0,0.1420472230282586,323.865916338855,0.0,-887.5745143240187,bot,29.0,0.7136858693484147,323.86591633885496,12380.991645051054,0.0,bot,1.0,1.5334055467873695,136.8818817138672,396.0169067382813,-749.2301025390625,eta_y_bot_stresses
20,20,4875.940057355218,14957.724551142132,399.7277468028814,280.28396265212547,4490.261678948968,17.48635318266649,14.721458628316466,26.342818048945837,410.4270573629486,18.243495923136347,25.80727465673976,418.89359690514016,25.56574053495326,0.1728879848641331,2.514288572441537,1001.759385657178,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,14957.724551142132,0.33,0.33,421.2000000000001,0.9990122361062752,2135.849365234375,4396.3095703125,-349.76177978515625,eta_4,154.0,1.830051006828656,2251.75048828125,4502.22802734375,-4837.79931640625,eta_3_bot,0.0,0.2237849072167109,2330.9120758863155,126.38054260433506,0.0,bot,73.0,0.2780865333071098,2330.9120758863155,4469.2755520987575,0.0,bot,20.0,1.2623775354277444,2251.75048828125,4502.22802734375,-4695.21484375,eta_y_bot_stresses
21,21,11890.678217263536,8552.677119708458,1152.9588352136802,513.1761869130818,3766.8677910249503,13.634066878448582,25.85236810900413,14.683522865014185,264.25009999990954,16.443557118047593,27.0874962351028,223.51332335711083,30.9312326143109,0.7769519158291857,20.917598134922844,1027.6860553272545,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8552.677119708458,0.33,0.33,421.2000000000001,1.0155074122181151,8450.2578125,5307.39208984375,-1099.3328857421875,eta_1,0.0,2.6852218027291004,8450.2578125,11168.6513671875,-1479.75048828125,eta_3_bot,0.0,0.663800829830706,8310.351267983386,0.0,-1360.1365637200524,bot,26.0,0.929513379508212,8310.351267983384,11142.841050974475,0.0,bot,1.0,1.6499198605490075,8450.2578125,11168.6513671875,-1479.75048828125,eta_y_bot_stresses
22,22,11654.041285684834,15086.63111890783,1224.549569763997,845.0521138490831,2313.930376606316,23.65416555714032,27.809425645720403,13.742850852197652,173.12266604547557,25.675911535465367,15.267033320849231,392.9806455789037,26.671797484027763,0.3201547889323382,-20.24890160208029,1428.6962721106568,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15086.63111890783,0.33,0.33,421.2000000000001,1.186430039917971,175.3499755859375,374.91748046875,-1385.9169921875,eta_4,0.0,6.238913790301538,175.3499755859375,10434.0712890625,-1826.7799072265625,eta_3_bot,0.0,0.7977705724474681,414.8823557699649,10808.98917183575,-1606.3480819040392,bot,9.0,2.818778526458316,414.8823557699654,9738.899243824011,0.0,bot,0.0,3.3919317750600637,175.3499755859375,10434.0712890625,-1826.7799072265625,eta_y_bot_stresses
23,23,7599.040933764581,12468.441960670913,304.4551072883052,958.783578547662,2229.345050876265,18.66259775880778,16.94887125831114,25.13091471085151,202.18064275042985,25.2791061576191,11.332452593342843,214.0950589955295,27.257053522530693,0.1874405417198194,24.132861365155804,1352.0038282547869,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12468.441960670913,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
24,24,9600.26954050004,4938.172236223387,783.7715259876561,1129.879558269619,2802.661944209997,26.19453987351275,17.481953440156634,29.850331559181853,377.8264847050675,16.624475867083248,30.509161882991297,242.98288847491176,33.926522672196434,0.7704035069003521,-31.261480604364408,445.5443211162825,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4938.172236223387,0.33,0.33,421.2000000000001,1.044453756858915,114.7914581298828,551.1317138671875,-736.2702026367188,eta_4,0.0,5.395862957228666,114.7914581298828,8322.71484375,-736.2702026367188,eta_3_bot,0.0,0.4118103217612233,271.5994729922862,8120.986395463417,0.0,bot,8.0,2.9764609331560825,271.5994729922862,2445.825107369035,0.0,top,0.0,2.9735254122843364,114.7914581298828,8322.71484375,-736.2702026367188,eta_y_bot_stresses
25,25,13350.768617333348,19468.629824427582,1143.0196401609994,626.7811925744863,2942.161002401591,21.52761609016388,16.044794299826904,19.54633228830716,359.220954202976,16.580747435780506,27.37810862934916,348.1324360746784,30.05895826037334,0.3600529801157935,-49.91859506358674,497.3047326850247,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,19468.629824427582,0.33,0.33,421.2000000000001,0.999243866711643,123.42619323730467,12597.224609375,-1099.8868408203125,eta_4,166.0,3.2861622982500003,123.42619323730467,12457.900390625,-3982.591796875,eta_3_top,0.0,0.0904037276678915,292.0294473664138,12424.0648640324,0.0,bot,67.0,0.0904037276678915,292.0294473664138,12424.0648640324,0.0,bot,33.0,1.9381165130859133,123.42619323730467,12457.900390625,-3982.591796875,eta_y_top_stresses
26,26,11705.534361879689,11103.205648182784,307.37573354007026,376.8312322177877,3324.856447083302,21.790224481049584,29.839837844683878,17.66383312326925,102.96312911108323,24.939734507294283,28.32186804862459,223.41590801787072,36.81068442447604,0.4110759576646877,4.481755769079815,662.9943295495588,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11103.205648182784,0.33,0.33,421.2000000000001,1.0321521015598556,5255.2744140625,11183.767578125,-523.7095947265625,eta_4,0.0,1.330011107303063,5255.2744140625,11183.767578125,-365.3424072265625,eta_3_bot,0.0,0.2134953657123124,5343.417718187967,11328.7031296619,-444.52606198225646,bot,205.0,0.2134953657123124,5343.417718187967,11328.7031296619,-444.52606198225646,bot,115.0,1.0656155971635597,5255.2744140625,11183.767578125,-365.3424072265625,eta_y_bot_stresses
27,27,14870.195723448162,19271.243586497378,1141.6032947653998,585.3746068571771,3868.865764338816,27.539037075910574,15.56656965535957,29.964981653451183,230.0093088406433,28.148436830930905,27.2700855767458,389.70663803782105,32.43862591649691,0.6032915732443267,42.19922712185832,742.5287335512069,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,19271.243586497378,0.33,0.33,421.2000000000001,1.0000095685483554,19155.857421875,14174.1337890625,-1095.0072021484375,eta_4,0.0,2.7325631651975053,19155.857421875,14039.9189453125,-1231.537841796875,eta_3_bot,0.0,0.1041811068881631,18998.234302355333,14022.932729453483,0.0,bot,124.0,1.1019918152258952,18998.23430235535,14284.821116590983,-1779.9661458813048,bot,0.0,1.6722934643558671,19155.857421875,14039.9189453125,-1231.537841796875,eta_y_bot_stresses
28,28,8497.276805843165,15526.98205068896,368.6261367291698,376.1105364670092,2177.588915757536,21.00129915115998,16.213457894025865,28.980560614676925,351.75104527281326,14.80275710489906,23.317681389213384,327.63579685284793,26.654967999687383,0.8262547635834858,-12.216875239986052,457.8494501903684,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15526.98205068896,0.33,0.33,421.2000000000001,0.9850002206290912,15452.607421875,264.20458984375,-321.0614624023437,eta_4,881.0,0.2269247377638819,14044.8271484375,70.79340362548828,-321.0614624023437,eta_3_bot,667.0,0.0096104263912447,15351.00958744782,167.49905430588322,0.0,bot,107.0,0.0116445876539438,15351.00958744782,7953.667215070272,0.0,bot,56.0,0.7530094834289068,15452.607421875,264.20458984375,-321.0614624023437,eta_y_bot_stresses
29,29,8373.065988485336,18451.04758427555,1176.3886059969727,415.921466030984,4269.032684078621,18.823189619358512,26.290148336530606,11.077933542440489,364.4949979318314,23.36091571629843,19.44417280230909,494.818290445656,33.88403749487372,0.4906420947816107,17.820656524218204,723.0926208450626,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18451.04758427555,0.33,0.33,421.2000000000001,1.546209204360621,10233.857421875,4090.14208984375,-1114.473388671875,eta_1,0.0,5.258351521486368,11451.626953125,7772.951171875,-1250.8165283203125,eta_3_bot,0.0,1.2109376471554825,9539.19160107048,0.0,-1352.4862042152158,bot,0.0,2.6733088725479863,9539.191601070475,0.0,-1704.681400651702,bot,0.0,2.9085700775917687,11451.626953125,7772.951171875,-1250.8165283203125,eta_y_bot_stresses
30,30,3952.1391282712943,11939.30584641948,142.41017652535018,938.2281254461244,4204.634302812325,18.29495214431919,17.601173573586802,29.640348306643546,436.882594634037,20.661573346711343,24.902152436203888,368.5537654730781,46.19124895469236,0.5078235395763445,-27.644325354368817,1348.7384827166331,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11939.30584641948,0.33,0.33,421.2000000000001,0.9992652912747416,5458.08056640625,112.05812072753906,-94.94011688232422,eta_4,236.0,0.794299878690344,5598.7939453125,30.025882720947266,-94.94011688232422,eta_3_bot,172.0,0.2275820969202026,5839.599770239815,71.04218792373617,0.0,bot,108.0,0.2512505049170966,5980.313017715473,2942.8688149014342,0.0,bot,45.0,0.972485633191788,5598.7939453125,30.025882720947266,-94.94011688232422,eta_y_bot_stresses
