,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsy,fsu_fac,esu,ecu,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses
10,516,7712.426186157265,13165.471773996627,385.0659206081982,898.0552306187748,4965.854879585564,10.9744083785863,24.280836200712532,17.262047874736208,316.95768225546715,15.095320782394955,15.192917870560825,304.190981014135,49.37534160017972,0.83928746315727,16.819536578067396,810.1024246043638,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13165.471773996627,0.33,0.33,421.2000000000001,0.9916203424333332,13086.6435546875,3171.748779296875,-342.28082275390625,eta_1,1532.0,0.2900079707896616,13086.6435546875,2980.655029296875,-342.28082275390625,eta_3_top,288.0,0.0065459511913562,12232.917523338512,6814.37095553849,-548.9391316345218,bot,124.0,0.2502864263734607,12978.960923865008,6626.9757542611815,0.0,bot,27.0,0.8019814657534835,13086.6435546875,2980.655029296875,-342.28082275390625,eta_y_top_stresses
11,517,4555.8479465560695,16389.625355717882,429.5455580020048,398.430568635062,4431.239219655266,10.227577900659568,27.14055792292367,13.742658483434951,399.8842904060395,21.17530946831398,19.875171421095985,370.6173720707075,28.06564612014452,0.5710657117191213,19.24712169328322,1419.3382633487815,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16389.625355717882,0.33,0.33,421.2000000000001,1.98261434433003,9962.8583984375,1800.0062255859375,-385.4895935058594,eta_1,0.0,6.018809688640715,10901.267578125,4005.075927734375,-4572.46337890625,eta_3_bot,0.0,1.357118570700154,11016.16961409323,4157.417377921008,-4677.996159846492,bot,0.0,1.912614914445685,9465.008642927074,0.0,-612.3341758127845,bot,0.0,3.2836749222984247,10901.267578125,4005.075927734375,-4572.46337890625,eta_y_bot_stresses
12,518,8751.08069135096,7074.787463942069,679.777792399852,817.7459276476202,2914.119329631036,24.817463207788776,16.159891668523176,20.6188946702488,143.3638373476991,17.12615919854395,19.61460004675193,196.7385941975628,29.946933686373,0.4281253815645681,-44.94648203763823,1368.1350789874543,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7074.787463942069,0.33,0.33,421.2000000000001,2.074659809749421,123.34398651123048,516.1878662109375,-632.0740966796875,eta_4,0.0,9.369320971425466,123.34398651123048,516.1878662109375,-632.0740966796875,eta_3_bot,0.0,1.2860825328657777,291.83498288761035,327.2500590027628,0.0,bot,0.0,1.5669394742866394,291.83498288761035,7606.084704700577,0.0,bot,0.0,4.95485258274376,123.34398651123048,516.1878662109375,-632.0740966796875,eta_y_bot_stresses
13,519,8692.024919990306,10428.881665445591,590.241288818891,630.8625190112768,2558.009318716559,27.83825234869402,10.914088422409836,22.26282678427358,400.3041250197178,26.245697609580212,30.835614502413428,443.4318250796043,48.01797154107573,0.5992849796274887,-0.4939085847610568,1409.0553103289194,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,10428.881665445591,0.33,0.33,421.2000000000001,0.9993580210066654,6761.84814453125,112.43264770507812,-536.5830078125,eta_4,152.0,4.2613180642381225,6430.6865234375,112.43264770507812,-536.5830078125,eta_3_bot,0.0,0.255006710116466,6022.679161794829,7795.14404174672,0.0,bot,36.0,2.699994705263489,6596.267653394336,2394.1652330907714,0.0,top,0.0,2.421583668226304,6430.6865234375,112.43264770507812,-536.5830078125,eta_y_bot_stresses
14,520,12553.810162069018,4599.4642990501325,1193.4596282410826,800.8457431766898,4424.3558904931215,11.140329721033906,10.118130143685136,12.028554127329924,160.39979176247877,24.4301201965226,22.97898277598795,350.0255419743437,27.62471984047637,0.2164455852470684,-20.28267096779961,1385.7190486836369,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4599.4642990501325,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
15,521,8597.729026470382,16242.66611416124,545.2031935496624,978.9777110799502,2126.0302297236367,22.10497004820124,26.076999359555312,25.306932435715225,144.65074836900223,18.21020351503736,22.820707368201088,83.98406144152266,42.61669605844072,0.7857001918599539,-9.247435590930529,805.1048044165943,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16242.66611416124,0.33,0.33,421.2000000000001,3.254942020585515,12332.392578125,106.26216888427734,-497.7942199707031,eta_4,0.0,8.290714417942054,12332.392578125,106.26216888427734,-497.7942199707031,eta_3_bot,0.0,1.491250516148482,11975.274744167968,7367.332521982548,0.0,bot,0.0,1.491250516148482,11975.274744167968,7367.332521982548,0.0,bot,0.0,4.416397908259829,12332.392578125,106.26216888427734,-497.7942199707031,eta_y_bot_stresses
16,522,8361.310219713441,15013.970346844791,612.4922400380638,375.5934685912527,2819.496566725494,29.50355660345084,26.92682452204357,24.105884519189846,375.1205788618004,21.179972555167065,20.823039721865864,228.57754166906864,44.47212900685533,0.5267703076959283,27.11328845370531,668.4846956887526,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15013.970346844791,0.33,0.33,421.2000000000001,1.439112789021901,9480.5322265625,140.84754943847656,-857.0956420898438,eta_4,0.0,5.011574530710093,11444.7744140625,7844.86962890625,-678.0333251953125,eta_3_bot,0.0,1.240606850979037,11550.03290253703,7985.716751122189,-767.5645512079659,bot,0.0,1.2850571642590616,11914.657896674687,7821.011343130293,0.0,bot,0.0,2.795313164495857,11444.7744140625,7844.86962890625,-678.0333251953125,eta_y_bot_stresses
17,523,8502.785679959916,14454.798814713911,430.0063624110323,427.0092831280437,2574.5413977498506,19.92136009725183,19.45619877937857,15.374294157280865,476.6816544634102,18.79888512503661,28.553510770421244,304.2710563525729,33.46987559057073,0.2965891350183438,4.905300393817582,725.9307714598801,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,14454.798814713911,0.33,0.33,421.2000000000001,0.9815060761928004,84.00311279296875,300.2604675292969,-382.2278747558594,eta_4,1243.0,0.1777712218029723,4854.0869140625,4151.12158203125,-382.2278747558594,eta_3_top,705.0,0.0181377334926849,4571.330125153276,7885.418810335121,0.0,bot,191.0,0.0181377334926849,4571.330125153276,7885.418810335121,0.0,bot,81.0,0.6831168289069451,4854.0869140625,3924.654541015625,-382.2278747558594,eta_y_top_stresses
18,524,4857.906270607685,17846.07142354998,319.925821327415,1016.8754804918394,3000.0304473095084,21.74860810139039,26.938149959038974,26.267698017846,98.51294549218667,30.48529010429582,17.778071817015295,304.33573010629505,29.30151923158544,0.3451158469288819,18.558501501187354,1088.9534802132375,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17846.07142354998,0.33,0.33,421.2000000000001,6.855181157023459,6574.6220703125,66.96568298339844,-272.5293884277344,eta_4,0.0,9.522560476375537,6574.6220703125,66.96568298339844,-272.5293884277344,eta_3_bot,0.0,1.574808667239124,6354.140693700821,158.44252009227858,0.0,bot,0.0,2.2562703715207784,6354.140693700823,3682.588270023567,0.0,bot,0.0,5.025277880197107,6574.6220703125,66.96568298339844,-272.5293884277344,eta_y_bot_stresses
19,525,10144.332106515683,12036.054305985095,745.0390882689762,842.1736571683587,2671.376695564999,28.60256732110615,26.12066788315696,18.33437555295492,363.2761042258088,14.561208681456428,19.408943171323244,119.8312584293165,44.48504194008479,0.6001662531597552,38.53693422463902,773.0893509014226,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12036.054305985095,0.33,0.33,421.2000000000001,1.18867938835003,11891.9208984375,484.2007751464844,-697.7350463867188,eta_4,0.0,6.004299916715043,11891.9208984375,129.7412109375,-697.7350463867188,eta_3_bot,0.0,0.7170286438257585,11695.03276731552,8995.187220518867,0.0,bot,3.0,1.864576409555491,11695.03276731552,920.9136864853854,0.0,bot,0.0,3.2758389590236314,11891.9208984375,129.7412109375,-697.7350463867188,eta_y_bot_stresses
20,526,12991.391505016609,4127.567524627358,652.5151431317547,641.5041816918504,2881.797449294434,24.005236374480763,26.21973041460952,17.58606272063312,146.1624011948223,21.17397329758745,16.835835163953792,240.9178396876788,26.797149945076637,0.8096749140890703,1.4457760434441782,1262.156272671779,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4127.567524627358,0.33,0.33,421.2000000000001,0.9992456761831418,4028.712158203125,12076.6533203125,-1027.5277099609375,eta_4,72.0,1.25696451323642,4028.712158203125,12076.6533203125,-752.9993286132812,eta_3_bot,0.0,0.0629541433895011,3893.672031565144,12349.887323324758,-890.2634326985453,bot,38.0,0.9781973857396752,3893.672031565141,3784.35832979023,0.0,top,1.0,1.0436771732677894,4028.712158203125,12076.6533203125,-752.9993286132812,eta_y_bot_stresses
21,527,2398.0215221616463,15550.146350638022,545.2443815538506,346.6879995084085,4887.40844419661,22.745681366528316,27.6988057391226,29.208786587413904,343.6044548594836,15.160109209183506,26.69513721857231,258.9233721156378,24.614280093058063,0.7894246569995934,48.3991952713411,945.8148907399208,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15550.146350638022,0.33,0.33,421.2000000000001,1.3271034546582003,15480.3154296875,1925.80908203125,-2893.00927734375,eta_1,0.0,2.880208755364807,15480.3154296875,1925.80908203125,-5178.2509765625,eta_3_bot,0.0,0.8573166064855419,15384.926045662472,2051.3335226532377,-5271.368347091973,bot,3.0,1.2697719334561255,15384.926045662472,2051.3335226532377,-706.5288602123387,bot,0.0,1.742725460371346,15480.3154296875,1925.80908203125,-5178.2509765625,eta_y_bot_stresses
22,528,15419.211293372497,7055.975496247199,683.106033046806,579.3234943998673,3744.708580186442,26.54448948330593,11.050585703076074,18.981718841107977,70.89742437801983,29.3840630100013,17.923879994805187,182.0633362942133,27.00562445683378,0.8610400031139278,-5.347512896265023,1188.621228288967,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7055.975496247199,0.33,0.33,421.2000000000001,0.9997296192443268,6954.580078125,429.1410217285156,-631.5508422851562,eta_4,34.0,1.7133169304426925,6954.580078125,7258.107421875,-631.5508422851562,eta_3_top,0.0,0.0363583636201057,6816.072329374794,272.0646096478316,0.0,bot,72.0,0.037348819567524,6816.072329374794,14567.823189324798,0.0,bot,26.0,1.2097499664655695,6954.580078125,7581.7802734375,-631.5508422851562,eta_y_top_stresses
23,529,3227.5538962828546,15342.233288045029,219.07000502448977,1155.672441534022,4797.693648973974,29.49569036378082,20.05641875457678,24.161920049028915,262.929857059208,20.60368318626977,16.688270218759445,218.9626752770491,28.25214445363677,0.4337198155629176,26.229199584353825,464.6514227661647,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15342.233288045029,0.33,0.33,421.2000000000001,3.0596923014138904,7006.1181640625,1937.07275390625,-172.9499969482422,eta_4,0.0,8.125496450211742,6916.9580078125,2035.75927734375,-172.9499969482422,eta_3_bot,0.0,1.383091512342565,6434.149085173884,1986.4163447404435,0.0,bot,0.0,1.383091512342565,6434.149085173884,1986.4163447404435,0.0,bot,0.0,4.338465420824773,6916.9580078125,1937.07275390625,-172.9499969482422,eta_y_bot_stresses
24,530,11504.564868766209,15948.919036725052,836.7023048977444,787.6901498156287,3393.14150922241,11.600932333629489,13.200556293295609,17.92474772824533,327.1099808681731,21.775985565800077,14.9635682276319,405.6035763469882,45.05247950936427,0.8887986187076016,24.86352705909776,558.5963923887351,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15948.919036725052,0.33,0.33,421.2000000000001,0.9098943696784896,15785.2138671875,10567.40234375,-799.7889404296875,eta_4,504.0,0.1129789078478614,15785.2138671875,5568.80859375,-799.7889404296875,eta_3_top,420.0,0.0018532403254213,15561.58814583316,10363.217853225213,0.0,bot,120.0,0.043776576103242,15561.588145833157,4629.689878586651,0.0,top,57.0,0.5596053212490312,15785.2138671875,5568.80859375,-799.7889404296875,eta_y_top_stresses
25,531,11956.471840936363,8906.146134931269,1107.837262795508,854.1723588202481,2026.613399189947,10.019617682893834,17.91700408243602,17.164376587010224,173.996470382081,22.751761769527445,23.41931955359749,324.0282393059062,26.106866972499745,0.5361503383939769,-10.2399630551188,731.6775258364229,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8906.146134931269,0.33,0.33,421.2000000000001,1.2325623159576706,3829.057373046875,5333.212890625,-1069.1917724609375,eta_1,0.0,6.004466225887258,2783.755615234375,10524.396484375,-1069.1917724609375,eta_3_bot,0.0,0.7706808878470784,2571.649696461404,10735.923599206286,0.0,bot,7.0,2.501798265747906,3306.406752593234,1099.1276487294958,0.0,bot,0.0,3.277031047405749,2783.755615234375,10524.396484375,-1069.1917724609375,eta_y_bot_stresses
26,532,11911.422009792605,13575.56303469892,617.0169677994774,1176.2017798847855,2862.893137470786,24.852469128968757,19.02164361247648,11.020796674723426,266.5174843360592,12.273826573275311,18.679517511613604,239.45778106491215,41.85172384460434,0.1138799490452508,-25.294212279326597,543.663992706923,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13575.56303469892,0.33,0.33,421.2000000000001,1.0602187633893148,118.3402328491211,465.6629943847656,-572.9443359375,eta_4,0.0,4.768323211509565,118.3402328491211,465.6629943847656,-572.9443359375,eta_3_bot,0.0,0.7712598734341578,279.99598759066527,295.2185563224649,0.0,bot,1.0,1.119016155835092,279.99598759066527,10440.001673585351,0.0,bot,0.0,2.663612992403265,118.3402328491211,124.77401733398438,-572.9443359375,eta_y_bot_stresses
27,533,13898.324414703067,15379.275400734265,912.5364321462598,933.6038261215058,2609.5690690029014,22.957631820654427,24.67640902193808,26.650038701553097,421.6133303834262,23.328542184749296,16.696265181741182,203.7525128415172,40.066189556751794,0.1430827478002952,5.186801916637568,1101.8734094724748,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15379.275400734265,0.33,0.33,421.2000000000001,1.0062764040978656,178.75125122070312,12289.8740234375,-865.1319580078125,eta_4,0.0,2.4749685471312586,178.75125122070312,180.82476806640625,-865.1319580078125,eta_3_bot,0.0,0.1107902382085659,422.9300735201923,427.83577942319147,0.0,bot,45.0,1.184929736984304,422.9300735201926,12964.720588581562,-1343.115328531739,bot,0.0,1.5547462629821525,178.75125122070312,180.82476806640625,-865.1319580078125,eta_y_bot_stresses
28,534,12357.338844740209,12903.94964444018,540.8604648699186,782.9817579378207,3298.0951823293976,15.552942802923564,27.50456577440809,20.806535385069573,358.11135067318446,14.482971111017187,22.964099583174765,84.64635996763133,35.627151436026914,0.4541785252854666,27.216137296665085,439.1170477812495,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12903.94964444018,0.33,0.33,421.2000000000001,0.9953582558765326,12800.9326171875,11197.810546875,-493.8291320800781,eta_4,444.0,0.5120151371662638,11338.484375,11473.4619140625,-493.8291320800781,eta_3_bot,255.0,0.0160178087225965,12660.208373378531,11335.635971887084,0.0,bot,175.0,0.5518930296239045,12660.208373378551,11574.357086802383,-2931.9794720587324,top,29.0,0.921142224131697,11544.51953125,11197.810546875,-493.8291320800781,eta_y_bot_stresses
29,535,17267.300164719436,19561.523487754104,1090.06318818282,681.5256385066912,3786.56520175189,13.511039806295852,15.730299655705524,20.56845470687796,183.72486212481417,25.073172416365427,21.849566509595224,125.85499422555212,34.865557993426265,0.9189297024658928,10.962440346887488,870.2073096156762,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,19561.523487754104,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
30,536,5504.904331798203,3331.857840471284,847.571217584906,244.7507097027694,3339.194208245762,25.19829277677827,24.146782102238586,19.788133588708096,402.0193295837774,19.778132350646352,15.396665899592698,455.9627593761029,47.111733968353626,0.8197297530376628,40.47971618531459,696.7641721721286,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,3331.857840471284,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
