,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsy,fsu_fac,esu,ecu,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses
10,810,5273.49544321077,13369.166126238835,205.47976255402176,454.8181091211973,4249.892113193303,19.81552530735577,20.907109441860197,22.28618798874937,318.7450585161722,10.398052658658306,24.204968051402208,349.6382894662673,38.57076661040212,0.5395691666146945,-8.47595991040179,389.73640097716896,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13369.166126238835,0.33,0.33,421.2000000000001,0.9998763502358552,7061.1904296875,156.76495361328125,-159.81759643554688,eta_4,34.0,1.1614391939361326,7061.1904296875,42.00504302978516,-159.81759643554688,eta_3_bot,0.0,0.1888921090595361,6918.543470328597,99.38522001559744,0.0,bot,50.0,0.5948157078772026,6918.543470328597,4719.292114073975,0.0,bot,17.0,1.0200193755348586,6976.43359375,42.00504302978516,-159.81759643554688,eta_y_bot_stresses
11,811,13560.045392984828,12296.34582485822,695.0521832565432,680.9256591925064,3470.420848701868,16.908012478081673,28.86537695231665,29.663666774318106,463.7539445586089,29.14290249187836,13.432931948284038,132.74655365873127,26.47594551763928,0.3656250324853948,-50.72747100539674,725.5954357627852,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12296.34582485822,0.33,0.33,421.2000000000001,1.00105799772262,1495.516845703125,5633.419921875,-646.276611328125,eta_1,0.0,1.8669010254559,142.91879272460938,128.30780029296875,-646.276611328125,eta_3_bot,0.0,0.1274346216531647,338.1495101836011,303.5792508679619,0.0,bot,76.0,1.2707399847348886,338.149510183601,910.7377526038856,0.0,bot,0.0,1.2760761582512634,142.91879272460938,478.8511962890625,-646.276611328125,eta_y_bot_stresses
12,812,14562.273228226832,19879.655390217787,783.1826223686134,512.1707986937082,2058.2294588657355,21.795745825783914,20.814170393772788,25.775243366316158,80.01289913583422,22.257216529465108,15.908517105101325,436.80753218244257,24.981923180229288,0.3397183283416347,-20.683559453340468,1069.5115929692886,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,19879.655390217787,0.33,0.33,421.2000000000001,0.9979001555009032,397.9946594238281,13841.66015625,-1051.0225830078125,eta_4,320.0,0.9695937587937123,106.64234924316406,13841.66015625,-1051.0225830078125,eta_3_bot,2.0,0.0599760576874885,252.3187030296873,14050.102429533124,-952.9865527250364,bot,149.0,0.988488600261915,252.31870302968736,11036.35545839827,0.0,top,1.0,0.9949273058990916,106.64234924316406,13841.66015625,-1051.0225830078125,eta_y_bot_stresses
13,813,10233.704203385996,9912.73060916937,401.2312727915764,807.7321564679255,3135.840581362353,24.724945807720413,19.130225052703928,26.22430413901199,379.324334710474,20.258502533821535,26.484096189642287,186.7533095555752,41.81787618075263,0.7956491927995193,0.7790927832434968,693.5657491681794,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9912.73060916937,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
14,814,7682.973845173697,7543.563907115136,567.7940062185955,311.87682381150813,2337.1610104974507,24.7185223440001,16.923809762079593,10.863903586760378,281.3052020007969,19.641687276584044,22.483544875090978,293.12878097384447,25.69768244537744,0.6639646489062081,32.92405786242741,1221.5327828613665,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7543.563907115136,0.33,0.33,421.2000000000001,1.0660854481752984,7318.80810546875,7131.2939453125,-509.05670166015625,eta_4,0.0,1.8806306251316345,7483.3408203125,119.95262145996094,-622.1231079101562,eta_3_bot,0.0,0.5164667486685582,7401.074366647405,152.0288760655951,0.0,bot,17.0,0.5860391788740061,7401.074366647405,7219.068145296594,0.0,bot,2.0,1.28085715257527,7483.3408203125,119.95262145996094,-622.1231079101562,eta_y_bot_stresses
15,815,14780.929065447475,10047.65517321785,484.5100988775037,1108.8292573704227,3464.942396896125,23.3153545108753,18.679153069722165,23.031707152500168,129.26044307220016,27.89733455277076,25.10649934452915,281.61013738476345,48.731672275607664,0.4963071366750017,-15.752226279712431,748.5610390696442,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,10047.65517321785,0.33,0.33,421.2000000000001,0.9987339294174338,100.09930419921876,13316.2666015625,-437.2408142089844,eta_4,92.0,0.862297524625106,100.09930419921876,13576.7548828125,-437.2408142089844,eta_3_bot,18.0,0.0272648833367826,236.8375862258493,13446.510161243788,0.0,bot,106.0,0.0272648833367826,236.8375862258493,13446.510161243788,0.0,bot,33.0,0.983079693336276,100.09930419921876,13316.2666015625,-437.2408142089844,eta_y_bot_stresses
16,816,6591.844070629847,6555.869711157999,400.9511665180757,456.9013049187122,2598.4923397786115,13.38315730070284,16.775086410143793,25.39257087665053,444.8465860221843,19.901745318621025,27.744114966605007,335.4171983471615,33.11534164361722,0.6727030228067397,-5.961492172446911,635.6581059343976,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6555.869711157999,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
17,817,2425.3501357916757,7969.021566135365,901.4715137345668,246.81868750432216,3562.54894325081,11.3866169972685,23.403318691033064,26.14025658648788,428.1101920788557,14.905371242177493,12.08934518886275,250.20598945969084,37.57934491118677,0.2639639802763359,-38.67337290705559,993.0969899424248,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7969.021566135365,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
18,818,8500.820872456346,17033.96114680934,398.2260704045235,792.9494990396928,3966.888858581961,24.68016176818789,22.5042892648132,13.20149454726586,497.0060692383079,17.083023460240284,14.616012306789724,294.3011495004532,37.93951221976175,0.4053693832475514,29.79155259045597,706.0774419253122,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17033.96114680934,0.33,0.33,421.2000000000001,0.999659420980885,8914.7373046875,76.7893295288086,-351.3759460449219,eta_4,124.0,2.221382231871272,8165.24365234375,286.5816650390625,-351.3759460449219,eta_3_bot,0.0,0.2065933270984143,10305.546493819653,7526.185833900405,0.0,bot,49.0,0.2065933270984143,10305.546493819653,7526.185833900405,0.0,bot,25.0,1.4376045625980511,8323.6298828125,76.7893295288086,-351.3759460449219,eta_y_bot_stresses
19,819,6405.951568250389,14849.715961817648,180.59032173491892,1196.5985119270997,2665.949987457639,11.975671229527457,18.594141864486037,12.888426272201894,221.8794161136716,21.666819659480065,19.51753500677169,437.33227217239823,27.716399715557564,0.3746768311474298,43.21878278566201,320.07905031146373,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,14849.715961817648,0.33,0.33,421.2000000000001,0.9966685547168502,7387.59423828125,36.32864761352539,-135.44273376464844,eta_4,607.0,0.187528065939125,7313.6240234375,135.58035278320312,-135.44273376464844,eta_3_bot,953.0,0.0473318582671964,7438.116655874734,85.95432542933429,0.0,bot,289.0,0.1018387562344204,9713.305280024651,5123.398730893955,0.0,bot,82.0,0.696508629254486,7313.6240234375,135.58035278320312,-135.44273376464844,eta_y_bot_stresses
20,820,10559.071588698363,8193.92246127016,1025.3624752573787,670.1128153729226,4570.007285457694,15.577898141589133,14.87095801738074,18.759051754538977,273.16750429248526,11.563406700146665,26.037215101409046,416.4077392643077,29.72371750335852,0.2527388365532353,3.2677341388571306,1386.5507056383367,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8193.92246127016,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
21,821,7346.885477598646,8547.616288959365,308.3282692580668,319.729151959526,2661.328724064682,14.065907852754613,25.33369010533353,10.904317252572564,297.427161588066,23.47037832481312,25.189539194337154,438.00374765123775,38.11086452848266,0.9045587360819032,12.5446434302837,1083.7340913416424,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8547.616288959365,0.33,0.33,421.2000000000001,0.9978570633942072,8027.79296875,110.67547607421876,-370.1925048828125,eta_4,259.0,0.4790615381818299,8486.201171875,110.67547607421876,-370.1925048828125,eta_3_bot,86.0,0.0584741514199247,8402.306812047056,144.93509921630687,0.0,bot,57.0,0.0601850477774822,8402.306812047056,6882.221226422813,0.0,bot,13.0,0.9001574571358447,8486.201171875,110.67547607421876,-370.1925048828125,eta_y_bot_stresses
22,822,6734.927684163762,3998.0717423936576,566.1147193620885,303.7582598860594,3886.507750453073,21.594282010172734,22.60718083832511,22.554771868596937,159.68155449618197,27.78824041859171,14.814885573866473,296.35422805417244,27.7762233074253,0.5620801229474971,15.911836998875664,985.4097906392794,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,3998.0717423936576,0.33,0.33,421.2000000000001,0.9999346922988884,3940.619384765625,6326.02197265625,-768.4172973632812,eta_4,26.0,1.7622777155413871,3940.619384765625,6326.02197265625,-620.3217163085938,eta_3_bot,0.0,0.3149381687992277,3862.137303152275,6431.169424277703,-694.3694751270399,bot,18.0,0.3149381687992277,3862.137303152275,6431.169424277703,-694.3694751270399,bot,15.0,1.2301712557485864,3940.619384765625,6326.02197265625,-620.3217163085938,eta_y_bot_stresses
23,823,14083.701452013707,11032.349988467851,847.8396845461564,663.404738247187,2337.363012071449,19.71023274391376,24.52182396048505,18.11580314990614,356.474900270978,19.89024388812746,21.06232085887241,138.08736349073078,37.11498857812789,0.4950522291066087,-2.802375559230019,363.4628966590871,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11032.349988467851,0.33,0.33,421.2000000000001,1.0225204117498032,4375.6826171875,13286.59765625,-802.419677734375,eta_4,0.0,2.8852173026018963,4726.00634765625,12921.3251953125,-802.419677734375,eta_3_bot,0.0,0.2355935613917584,4550.844370242989,13103.961148370596,0.0,bot,108.0,0.2355935613917584,4550.844370242989,13103.961148370596,0.0,bot,18.0,1.7464604362980227,4726.00634765625,12921.3251953125,-802.419677734375,eta_y_bot_stresses
24,824,3911.90374173498,17926.22314646293,249.0297828853882,432.8015119615351,4533.75557000418,21.426556583129237,11.649992902920008,19.08121069960506,132.32182592650992,12.99322396852026,20.402317967276076,292.0118508732221,32.384098472856124,0.887207464115736,2.4014086727142625,954.1371484119458,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17926.22314646293,0.33,0.33,421.2000000000001,1.0613942133655552,16411.921875,3298.005615234375,-203.75164794921875,eta_4,0.0,4.001417785319506,16514.962890625,48.52462768554688,-203.75164794921875,eta_3_bot,0.0,0.7963699374800184,16341.545020315609,114.81037358252368,0.0,bot,10.0,1.205148072972549,16097.748385523711,3364.291856190921,0.0,bot,0.0,2.288859069060163,16514.962890625,48.52462768554688,-203.75164794921875,eta_y_bot_stresses
25,825,11977.241741990896,7871.573755847973,312.8784814516365,934.0008403496164,2829.267287168744,15.442070668665878,16.012350026175568,11.223469696647632,103.59026512498524,20.862722054641484,12.608907735672224,358.62394869013417,34.618254998107,0.5350906386641939,43.7460451125106,823.9069390630723,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7871.573755847973,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
26,826,6462.884884908872,18591.339680204277,274.6492602701902,1143.335940087885,1981.7937296821176,25.794233364020336,27.58467126268795,12.933305857642376,273.01433105419454,20.32450620910026,22.314133029169387,395.8807735257917,39.464797717399925,0.8766315549675432,48.997708560034496,814.4659265730614,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18591.339680204277,0.33,0.33,421.2000000000001,1.0714795394215484,18535.681640625,197.7831573486328,-226.88417053222656,eta_4,0.0,2.1702235213344827,18535.681640625,52.9958381652832,-226.88417053222656,eta_3_bot,0.0,0.3920079446160749,18459.65102413616,125.38936798506612,0.0,bot,9.0,0.7720604459760063,18459.65102413616,5194.15957683592,0.0,bot,2.0,1.4099911458494636,18535.681640625,52.9958381652832,-226.88417053222656,eta_y_bot_stresses
27,827,7268.721010201983,17374.67102184529,326.0358480550205,1131.1976415063016,2053.5836779505503,16.9504101499855,15.790786540494192,20.889525053246214,391.816655721586,20.38318348212012,17.621357761975727,190.61072213379543,35.86325845084815,0.8052861623164395,37.20282521803922,1367.5968327376074,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17374.67102184529,0.33,0.33,421.2000000000001,0.9974259863527606,17308.966796875,228.1952667236328,-279.45928955078125,eta_4,234.0,0.6542706138704598,17308.966796875,2684.596923828125,-279.45928955078125,eta_3_top,98.0,0.0376821756262369,17219.213439018262,0.0,-2266.6724237182907,top,166.0,0.0439381843348633,17219.213439018255,5992.853175004998,0.0,bot,21.0,0.755325938683286,17308.966796875,525.1989135742188,-2201.462158203125,eta_y_top_stresses
28,828,8483.787844886525,5564.494257662821,313.5809027374573,1087.4644934050443,3853.880204629949,11.006470541265784,29.714663374409632,23.165559579212985,294.532486895783,23.37013701324591,18.577017789586765,406.611467166409,38.51166264743987,0.7673228117607229,18.445148522815384,1458.7483866854884,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,5564.494257662821,0.33,0.33,421.2000000000001,0.9985177846301548,5507.3779296875,3499.405517578125,-270.328369140625,eta_1,227.0,0.5013592010969986,5507.3779296875,240.62319946289065,-270.328369140625,eta_3_bot,84.0,0.0327423964015133,5429.356539976723,152.54916912430554,0.0,bot,42.0,0.0384342049426406,5429.356539976723,7243.774182357174,0.0,bot,22.0,0.9080846889059154,5507.3779296875,64.47479248046875,-270.328369140625,eta_y_bot_stresses
29,829,8156.600509027083,11315.364750506014,958.673024845394,233.5076624288753,2338.26797463044,12.779543404753348,11.728876713869026,23.13128798411974,171.8008704616505,22.397571129982584,23.837626868840825,168.77711880024987,42.43459325798637,0.4201081637019241,-45.29746447410289,1419.490849543039,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11315.364750506014,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
30,830,6756.501898539124,13712.968488291192,461.118231899285,250.4387882420337,2522.424514956411,13.053398153451864,16.55601347338007,17.51160496145813,137.7432356594957,15.535533825870935,10.540685324582263,426.6214412536201,35.80040278704246,0.2726832658978962,12.082545580428746,823.1408112594296,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13712.968488291192,0.33,0.33,421.2000000000001,0.9978696946981938,3284.085205078125,83.47959899902344,-625.2412719726562,eta_4,530.0,1.35291796891919,4236.77490234375,83.47959899902344,-505.0946960449219,eta_3_bot,0.0,0.2207458422582391,3929.848074670814,0.0,-565.168243141237,bot,94.0,0.2207458422582391,3929.848074670814,0.0,-565.168243141237,bot,94.0,1.090654215030361,4575.61181640625,83.47959899902344,-505.0946960449219,eta_y_bot_stresses
31,831,11539.19235415164,6979.895604023918,684.386460857448,1095.8980234163243,3673.324876311214,16.383678591080095,21.433231568699178,15.20744970459361,267.67494990519225,25.7154836707686,23.11945988891124,256.8745098690423,34.97684589913585,0.2682056963388749,-16.20075955525099,1357.1543299476216,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6979.895604023918,0.33,0.33,421.2000000000001,1.01738383331084,121.68952178955078,9990.2939453125,-637.1873779296875,eta_4,0.0,2.002582066449629,121.68952178955078,9990.2939453125,-637.1873779296875,eta_3_bot,0.0,0.1119690698947955,287.9206936659866,10156.103736640094,0.0,bot,20.0,1.1732508730942164,287.9206936659866,9581.722548449652,0.0,bot,0.0,1.3345780876640627,121.68952178955078,10321.9130859375,-637.1873779296875,eta_y_bot_stresses
32,832,15377.586968499649,2523.425205077684,551.3722417752682,1040.0829765040955,3475.9602174963115,16.946920229367038,25.191792090063903,11.692637542326016,141.91127512436634,16.47896560317893,25.375843153884944,159.82744484302611,37.42233959703039,0.8646973313530606,-0.618321061544073,323.7110161581535,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,2523.425205077684,0.33,0.33,421.2000000000001,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,
