,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,1.2955614849780712,4945.6142578125,39.052833557128906,-352.941162109375,eta_4,0,2.532072551652905,4945.6142578125,52.94117736816406,-438.7738952636719,eta_3_bot,0,1.0211249171944514,5188.764705882353,92.4,0.0,bot,0,1.1452451230005234,5000.082352941177,0.0,-491.74000000000007,bot,0,1.5775694981620887,4945.6142578125,52.94117736816406,-438.7738952636719,eta_y_bot_stresses,0
0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,1
0,1.0321546078535246,4743.615234375,63.42768096923828,-344.82757568359375,eta_4,0,5.1937350272556015,4743.615234375,2663.221435546875,-344.82757568359375,eta_3_top,0,0.7457720268517711,4651.02,150.07142857142856,0.0,bot,8,1.132753815059048,4651.02,5307.071428571428,0.0,bot,0,2.8735230703042967,4743.615234375,2484.6826171875,-344.82757568359375,eta_y_top_stresses,2
0,1.0378399107695442,4708.51611328125,75.11690521240234,-352.941162109375,eta_4,0,5.363963688374441,4708.51611328125,75.11690521240234,-352.941162109375,eta_3_bot,0,0.7792805555931395,4811.400000000001,177.7285714285714,0.0,bot,7,1.3465103043973752,4811.4,5207.985714285714,0.0,bot,0,2.9577060490125167,4708.51611328125,75.11690521240234,-352.941162109375,eta_y_bot_stresses,3
0,1.0357524984624757,4708.51611328125,74.12071990966797,-352.941162109375,eta_4,0,5.25524187878469,4708.51611328125,74.12071990966797,-352.941162109375,eta_3_bot,0,0.7695358116673031,4811.400000000001,175.37142857142862,0.0,bot,7,1.3650505688500167,4811.400000000001,5138.914285714285,0.0,bot,0,2.9039275831448306,4708.51611328125,74.12071990966797,-352.941162109375,eta_y_bot_stresses,4
0,1.0366853061412633,4708.51611328125,73.1245346069336,-352.941162109375,eta_4,0,5.254810285987122,4708.51611328125,73.1245346069336,-352.941162109375,eta_3_bot,0,0.7795637840254018,4811.400000000001,173.01428571428573,0.0,bot,7,2.0931169312673914,5524.2,519.0428571428572,0.0,bot,0,2.903712867239288,4708.51611328125,73.1245346069336,-352.941162109375,eta_y_bot_stresses,5
0,1.0386880571920434,4708.51611328125,72.12813568115234,-352.941162109375,eta_4,0,5.300614445240811,4708.51611328125,72.12813568115234,-352.941162109375,eta_3_bot,0,0.795010492110871,4811.400000000001,170.65714285714287,0.0,bot,7,2.0902284386842576,5167.800000000001,511.97142857142865,0.0,bot,0,2.92636442481948,4708.51611328125,72.12813568115234,-352.941162109375,eta_y_bot_stresses,6
0,1.197125873031147,4708.51611328125,71.13195037841797,-352.941162109375,eta_4,0,5.797647626721791,4708.51611328125,2303.3125,-352.941162109375,eta_3_top,0,0.9023382387516434,4811.400000000001,168.3,0.0,bot,5,3.2055724449652887,4811.400000000001,1178.1,0.0,top,0,3.1724200113434002,4708.51611328125,2303.3125,-352.941162109375,eta_y_top_stresses,7
0,1.0741706304664675,4708.51611328125,70.1357650756836,-352.941162109375,eta_4,0,5.474808775471459,4708.51611328125,70.1357650756836,-352.941162109375,eta_3_bot,0,0.8376680181896138,4811.400000000001,165.94285714285718,0.0,bot,5,3.022824782620808,4811.400000000001,4530.742857142857,0.0,bot,0,3.0125480179832396,4708.51611328125,70.1357650756836,-352.941162109375,eta_y_bot_stresses,8
0,1.2272977664255798,4708.51611328125,258.0316467285156,-352.941162109375,eta_4,0,6.248620304315218,4708.51611328125,69.13936614990234,-352.941162109375,eta_3_bot,0,1.0176081471369511,4811.400000000001,163.5857142857143,0.0,bot,0,3.2918461097933345,4811.400000000001,4466.385714285714,0.0,bot,0,3.396070561252024,4708.51611328125,69.13936614990234,-352.941162109375,eta_y_bot_stresses,9
0,1.2663563328755303,4708.51611328125,254.31381225585938,-352.941162109375,eta_4,0,6.398130295675569,4708.51611328125,254.31381225585938,-352.941162109375,eta_3_bot,0,1.0495785916925262,4811.400000000001,161.22857142857143,0.0,bot,0,3.343873740371614,4811.400000000001,4402.028571428571,0.0,bot,0,3.470273616578647,4708.51611328125,254.31381225585938,-352.941162109375,eta_y_bot_stresses,10
0,1.5010598469989047,4708.51611328125,313.2452087402344,-352.941162109375,eta_4,0,7.456868138845078,4708.51611328125,83.93379974365234,-352.941162109375,eta_3_bot,0,1.2519766145839788,4811.400000000001,198.5892857142857,0.0,bot,0,2.2000248815880807,4811.400000000001,4615.6964285714275,0.0,bot,0,3.996426304265831,4708.51611328125,83.93379974365234,-352.941162109375,eta_y_bot_stresses,11
0,1.5399860026214196,4708.51611328125,308.5975341796875,-352.941162109375,eta_4,0,7.6294887688451585,4708.51611328125,308.5975341796875,-352.941162109375,eta_3_bot,0,1.2852738500966454,4811.400000000001,195.64285714285717,0.0,bot,0,2.2571543179558566,4811.4000000000015,4547.214285714286,0.0,bot,0,4.082298198154903,4708.51611328125,308.5975341796875,-352.941162109375,eta_y_bot_stresses,12
0,1.596830519314487,4708.51611328125,303.94989013671875,-352.941162109375,eta_4,0,7.850973488824616,4708.51611328125,303.94989013671875,-352.941162109375,eta_3_bot,0,1.3300261089398149,4811.400000000001,192.69642857142858,0.0,bot,0,2.32282797737083,4811.400000000001,4478.732142857143,0.0,bot,0,4.192513892178807,4708.51611328125,303.94989013671875,-352.941162109375,eta_y_bot_stresses,13
0,1.6515958245507858,4708.51611328125,299.3022155761719,-352.941162109375,eta_4,0,8.07452267022926,4708.51611328125,299.3022155761719,-352.941162109375,eta_3_bot,0,1.3746306659938863,4811.400000000001,189.75,0.0,bot,0,2.38919911351683,4811.400000000001,4410.25,0.0,bot,0,4.303786540851071,4708.51611328125,299.3022155761719,-352.941162109375,eta_y_bot_stresses,14
