,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,1.4059085033023613,9487.2041015625,5240.0,-3029.626220703125,eta_1,0,5.070911521439265,9487.2041015625,5240.0,-6025.6572265625,eta_3_bot,0,1.475706766949585,9169.199999999999,5400.0,-5787.5,bot,0,2.2045896306450725,9169.199999999999,5400.0,-1612.5,bot,0,2.8128100526199975,9487.2041015625,5240.0,-6025.6572265625,eta_y_bot_stresses,0
0,1.6722974068033207,9487.2041015625,5245.71435546875,-3029.626220703125,eta_1,0,5.2417098612172,9487.2041015625,5245.71435546875,-6025.6572265625,eta_3_bot,0,1.4754856399134821,9169.199999999999,5400.0,-5787.5,bot,0,2.2120895941396284,9169.199999999999,5400.0,-1612.5,bot,0,2.897228276451281,9487.2041015625,5245.71435546875,-6025.6572265625,eta_y_bot_stresses,1
0,1.9306157741114969,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,5.3096964074515265,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.4753114479861036,9169.199999999999,5400.0,-5787.5,bot,0,2.218971540277281,9169.199999999999,5400.0,-1612.5,bot,0,2.9308500464237075,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,2
0,2.2088569915477936,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,5.427773901165582,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.4785992287582312,9169.199999999999,5400.0,-5787.5,bot,0,2.2258233650997057,9169.199999999999,5400.0,-1612.5,bot,0,2.9892667567992883,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,3
0,2.5005064169268123,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,5.552294882752124,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.4821807950354395,9169.199999999999,5400.0,-5787.5,bot,0,2.231986816379386,9169.199999999999,5400.0,-1612.5,bot,0,3.050902441116204,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,4
0,2.805554109293449,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,5.682901187472416,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.485937958637204,9169.199999999999,5400.0,-5787.5,bot,0,2.2372917157750067,9169.199999999999,5400.0,-1612.5,bot,0,3.1155830581097974,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,5
0,3.1235770345029574,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,5.819183971447167,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.4897750011398188,9169.199999999999,5400.0,-5787.5,bot,0,2.2420857409634536,9169.199999999999,5400.0,-1612.5,bot,0,3.1831077669251515,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,6
0,3.4557413882108103,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,5.960741102710805,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.4936717406838553,9169.199999999999,5400.0,-5787.5,bot,0,2.24620236448542,9169.199999999999,5400.0,-1612.5,bot,0,3.2532785752821476,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,7
0,3.8013168075163404,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,6.105785741264649,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.4973717183094093,9169.199999999999,5400.0,-5787.5,bot,0,2.25032727489062,9169.199999999999,5400.0,-1612.5,bot,0,3.3252088441002146,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,8
0,4.163086944232309,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,6.254700093038462,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.501248603986518,9169.199999999999,5400.0,-5787.5,bot,0,2.2553340129007897,9169.199999999999,5400.0,-1612.5,bot,0,3.3990957049889223,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,9
0,4.538011134762578,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,6.40752691876449,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.5043881539811998,9169.199999999999,5400.0,-5787.5,bot,0,2.259127023852796,9169.199999999999,5400.0,-1612.5,bot,0,3.4749498332495095,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,10
0,4.927991285488384,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,6.564454197203743,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.5072023070231957,9169.199999999999,5400.0,-5787.5,bot,0,2.2628381039814824,9169.199999999999,5400.0,-1612.5,bot,0,3.5528694849389533,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,11
0,5.333396252107263,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,6.726076560795406,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.5099455483599242,9169.199999999999,5400.0,-5787.5,bot,0,2.2663344872086952,9169.199999999999,5400.0,-1612.5,bot,0,3.633150345140427,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,12
0,5.753207918731252,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,6.891624640272908,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.5126090086595778,9169.199999999999,5400.0,-5787.5,bot,0,2.269728053743177,9169.199999999999,5400.0,-1612.5,bot,0,3.7154093817969924,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,13
0,6.189318317985236,9487.2041015625,5247.05859375,-3029.626220703125,eta_1,0,7.061342047046447,9487.2041015625,5247.05859375,-6025.6572265625,eta_3_bot,0,1.5152925393706662,9169.199999999999,5400.0,-5787.5,bot,0,2.272967028807094,9169.199999999999,5400.0,-1612.5,bot,0,3.7997679766970633,9487.2041015625,5247.05859375,-6025.6572265625,eta_y_bot_stresses,14
