,mu_min_s,x_s,y_s,z_s,GP_count_s,mu_min_c,x_c,y_c,z_c,GP_count_c
0,1.8342045165215126,75.3161849975586,152.94117736816406,-459.9739990234375,0,5.694529169478251,75.3161849975586,152.94117736816406,-459.9739990234375,0
