,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_shear,x_c_shear,y_c_shear,z_c_shear,Location_c_shear,element_count_shear,eta_min_shear_reduced,x_c_shear_reduced,y_c_shear_reduced,z_c_shear_reduced,Location_c_shear_reduced,element_count_shear_reduced,eta_min_c_stresses,x_c_stresses,y_c_stresses,z_c_stresses,Location_c_stresses,ID
0,0.9976362517695946,9603.6025390625,468.4730224609375,-152.94117736816406,eta_4,183,0.1761218636434876,9603.6025390625,2603.001953125,-152.94117736816406,eta_3_top,360,0.0684459052588277,9444.600000000002,297.00000000000006,0.0,bot,43,0.0684459052588277,9444.600000000002,297.00000000000006,0.0,bot,43,0.6802547080945365,9603.6025390625,2603.001953125,-152.94117736816406,eta_y_top_stresses,0
0,0.9993721971615639,9580.322265625,125.52696990966797,-224.22360229492188,eta_4,36,0.8063151942948119,9580.322265625,2876.669189453125,-224.22360229492188,eta_3_top,6,0.13796376934849364,9389.52,297.0000000000001,0.0,bot,24,0.21392785511352289,9389.52,5103.000000000001,0.0,bot,11,0.9743310231297145,9580.322265625,2523.330810546875,-224.22360229492188,eta_y_top_stresses,1
0,1.0284608224709293,9545.4033203125,188.2904510498047,-295.5664978027344,eta_4,0,2.9242917873073875,9545.4033203125,2506.003662109375,-295.5664978027344,eta_3_top,0,0.5697216086152747,9306.900000000001,445.5,0.0,bot,8,0.5697216086152747,9306.900000000001,445.5,0.0,bot,8,1.7637140610437727,9545.4033203125,2506.003662109375,-295.5664978027344,eta_y_top_stresses,2
0,1.2984540438096375,9487.2041015625,188.2904510498047,-365.54620361328125,eta_4,0,4.473361019257081,9487.2041015625,2506.003662109375,-365.54620361328125,eta_3_top,0,0.8991463171477668,9169.2,445.5,0.0,bot,1,0.8991463171477668,9169.2,445.5,0.0,bot,1,2.5181589617818907,9487.2041015625,2506.003662109375,-365.54620361328125,eta_y_top_stresses,3
0,1.8419800983309158,9487.2041015625,188.2904510498047,-442.8571472167969,eta_4,0,6.428606538032438,9487.2041015625,2506.003662109375,-442.8571472167969,eta_3_top,0,1.3322795114400487,9169.2,445.5,0.0,bot,0,1.3322795114400487,9169.2,445.5,0.0,bot,0,3.485403337770361,9487.2041015625,2506.003662109375,-442.8571472167969,eta_y_top_stresses,4
0,2.3873837160646927,9487.2041015625,188.2904510498047,-507.9831848144531,eta_4,0,8.083624834138565,9487.2041015625,152.94117736816406,-1280.673583984375,eta_3_bot,0,1.758488773421972,9169.2,445.5,0.0,bot,0,1.758488773421972,9169.2,445.5,0.0,bot,0,4.308352060903064,9487.2041015625,152.94117736816406,-1280.673583984375,eta_y_bot_stresses,5
0,2.5264346359683514,9487.2041015625,1975.9962158203125,-573.1092529296875,eta_1,0,7.5079154085732265,9487.2041015625,2506.003662109375,-573.1092529296875,eta_3_top,0,1.0808194920786607,9169.2,445.5,0.0,bot,0,1.0808194920786607,9169.2,445.5,0.0,bot,0,4.021870408793154,9487.2041015625,2506.003662109375,-573.1092529296875,eta_y_top_stresses,6
0,3.886648586487893,9487.2041015625,188.2904510498047,-638.2352905273438,eta_4,0,10.042521273077552,9487.2041015625,152.94117736816406,-1423.530517578125,eta_3_bot,0,2.8830918483114782,9169.2,445.5,0.0,bot,0,2.8830918483114782,9169.2,445.5,0.0,bot,0,5.285007804250143,9487.2041015625,152.94117736816406,-1423.530517578125,eta_y_bot_stresses,7
0,4.49097814893048,9487.2041015625,1975.9962158203125,-726.0504150390625,eta_1,0,11.218390061593055,9487.2041015625,152.94117736816406,-965.2984619140625,eta_3_bot,0,3.4307370759481213,9169.2,445.5,0.0,bot,0,3.4307370759481213,9169.2,445.5,0.0,bot,0,5.871213957634509,9487.2041015625,152.94117736816406,-1494.9595947265625,eta_y_bot_stresses,8
0,4.973490809219244,9487.2041015625,1975.9962158203125,-793.2772827148438,eta_1,0,12.373530550762247,9487.2041015625,152.94117736816406,-1036.7264404296875,eta_3_bot,0,3.9482150237834652,9169.2,445.5,0.0,bot,0,3.9482150237834652,9169.2,445.5,0.0,bot,0,6.447793413453202,9487.2041015625,152.94117736816406,-1036.7264404296875,eta_y_bot_stresses,9
0,4.79340209653763,9487.2041015625,1975.9962158203125,-860.5042114257812,eta_1,0,15.905322047844324,9487.2041015625,152.94117736816406,-1108.1553955078125,eta_3_bot,0,2.825263888640904,9169.2,445.5,0.0,bot,0,2.825263888640904,9169.2,445.5,0.0,bot,0,8.213294534304623,9487.2041015625,152.94117736816406,-1637.8165283203125,eta_y_bot_stresses,10
0,5.386244083934301,9487.2041015625,1975.9962158203125,-927.7310791015625,eta_1,0,16.368405482218993,9487.2041015625,152.94117736816406,-1179.5833740234375,eta_3_bot,0,3.451468322545064,9169.2,445.5,0.0,bot,0,3.451468322545064,9169.2,445.5,0.0,bot,0,8.444768730133305,9487.2041015625,152.94117736816406,-1709.24462890625,eta_y_bot_stresses,11
0,5.61444419255752,225.94854736328125,1975.9962158203125,-994.9580078125,eta_1,0,16.55850008436538,225.94854736328125,152.94117736816406,-1780.673583984375,eta_3_bot,0,4.0847235099947445,534.6,445.5,0.0,bot,0,4.0847235099947445,534.6,445.5,0.0,bot,0,8.537792068959366,225.94854736328125,152.94117736816406,-1780.673583984375,eta_y_bot_stresses,12
