,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,ID
0,1.8257277850966254,225.94854736328125,790.3486938476562,-352.941162109375,eta_4_x,0,1.4430308165021155,225.94854736328125,152.94117736816406,-1071.47802734375,eta_3_bot,0,23
0,1.808346522489245,225.94854736328125,818.6771240234375,-352.941162109375,eta_4_x,0,1.1251458711645774,225.94854736328125,5027.1044921875,-352.941162109375,eta_3_top,0,24
0,1.796458398055591,225.94854736328125,5201.05224609375,-352.941162109375,eta_1_x,0,0.8922615191683436,225.94854736328125,5201.05224609375,-352.941162109375,eta_3_top,4,25
0,1.7884612104597073,225.94854736328125,5375.0009765625,-352.941162109375,eta_1_x,0,0.7728099974125513,225.94854736328125,5375.0009765625,-352.941162109375,eta_3_top,8,26
0,1.7679367237490964,225.94854736328125,5548.94921875,-352.941162109375,eta_1_x,0,0.5416102385417194,225.94854736328125,5548.94921875,-352.941162109375,eta_3_top,58,27
0,1.7083871647937108,225.94854736328125,4651.255859375,-352.941162109375,eta_1_x,0,0.30992068322480737,225.94854736328125,5178.458984375,-352.941162109375,eta_3_top,154,28
0,0.0,,,,,,0.0,,,,,,29
0,0.0,,,,,,0.0,,,,,,30
0,0.0,,,,,,0.0,,,,,,31
0,0.0,,,,,,0.0,,,,,,32
0,0.0,,,,,,0.0,,,,,,33
0,0.0,,,,,,0.0,,,,,,34
0,0.0,,,,,,0.0,,,,,,35
0,0.0,,,,,,0.0,,,,,,36
0,0.0,,,,,,0.0,,,,,,37
0,0.0,,,,,,0.0,,,,,,38
0,0.0,,,,,,0.0,,,,,,39
0,0.0,,,,,,0.0,,,,,,40
0,0.0,,,,,,0.0,,,,,,41
0,0.0,,,,,,0.0,,,,,,42
0,0.0,,,,,,0.0,,,,,,43
0,0.0,,,,,,0.0,,,,,,44
0,0.0,,,,,,0.0,,,,,,45
0,0.0,,,,,,0.0,,,,,,46
0,0.0,,,,,,0.0,,,,,,47
0,0.0,,,,,,0.0,,,,,,48
0,0.0,,,,,,0.0,,,,,,49
